1.0000,-0.2561,0.0000
1.0000,-0.2464,0.0000
1.0000,-0.2094,0.0000
1.0000,-0.1317,0.0000
1.0000,-0.0013,0.0000
1.0001,0.1408,0.0003
1.0005,0.2693,0.0015
1.0011,0.3708,0.0033
1.0014,0.4672,0.0042
1.0018,0.5594,0.0054
1.0022,0.6471,0.0066
1.0025,0.7316,0.0075
1.0027,0.8145,0.0081
1.0028,0.8963,0.0084
1.0031,0.9707,0.0093
1.0033,1.0391,0.0099
1.0036,1.1076,0.0108
1.0038,1.1868,0.0114
1.0041,1.2538,0.0123
1.0043,1.3192,0.0129
1.0046,1.3874,0.0138
1.0048,1.4612,0.0144
1.0050,1.5280,0.0150
1.0053,1.5881,0.0159
1.0056,1.6448,0.0168
1.0059,1.7095,0.0177
1.0062,1.7724,0.0186
1.0065,1.8382,0.0195
1.0068,1.8921,0.0204
1.0071,1.9373,0.0213
1.0073,1.9900,0.0219
1.0075,2.0353,0.0225
1.0077,2.0905,0.0231
1.0078,2.1432,0.0234
1.0079,2.1938,0.0237
1.0082,2.2440,0.0246
1.0084,2.2963,0.0252
1.0087,2.3634,0.0261
1.0089,2.4195,0.0267
1.0091,2.4622,0.0273
1.0093,2.5079,0.0279
1.0095,2.5544,0.0285
1.0097,2.6087,0.0291
1.0100,2.6660,0.0300
1.0102,2.7179,0.0306
1.0104,2.7692,0.0312
1.0107,2.8098,0.0321
1.0109,2.8548,0.0327
1.0111,2.9036,0.0333
1.0114,2.9479,0.0342
1.0116,2.9891,0.0348
1.0119,3.0359,0.0357
1.0121,3.0817,0.0363
1.0124,3.1269,0.0372
1.0126,3.1729,0.0378
1.0128,3.2226,0.0384
1.0131,3.2662,0.0393
1.0133,3.3065,0.0399
1.0135,3.3385,0.0405
1.0138,3.3822,0.0414
1.0140,3.4344,0.0420
1.0143,3.4779,0.0429
1.0145,3.5161,0.0435
1.0148,3.5538,0.0444
1.0150,3.5882,0.0450
1.0152,3.6468,0.0456
1.0155,3.6828,0.0465
1.0158,3.7225,0.0474
1.0160,3.7621,0.0480
1.0163,3.7925,0.0489
1.0166,3.8256,0.0498
1.0168,3.8680,0.0504
1.0172,3.9188,0.0516
1.0175,3.9554,0.0525
1.0177,3.9909,0.0531
1.0180,4.0295,0.0540
1.0183,4.0696,0.0549
1.0186,4.1077,0.0558
1.0188,4.1418,0.0564
1.0191,4.1812,0.0573
