1.0000,-0.1767,0.0000
1.0000,-0.1748,0.0000
1.0000,-0.1480,0.0000
1.0000,-0.0826,0.0000
1.0000,0.0154,0.0000
1.0003,0.1326,0.0009
1.0006,0.2334,0.0018
1.0008,0.3267,0.0024
1.0010,0.4169,0.0030
1.0012,0.4963,0.0036
1.0013,0.5793,0.0039
1.0014,0.6491,0.0042
1.0015,0.7233,0.0045
1.0016,0.7896,0.0048
1.0018,0.8568,0.0054
1.0019,0.9243,0.0057
1.0021,0.9880,0.0063
1.0023,1.0569,0.0069
1.0025,1.1187,0.0075
1.0027,1.1698,0.0081
1.0030,1.2226,0.0090
1.0032,1.2792,0.0096
1.0034,1.3411,0.0102
1.0036,1.4095,0.0108
1.0038,1.4674,0.0114
1.0040,1.5160,0.0120
1.0043,1.5707,0.0129
1.0046,1.6226,0.0138
1.0048,1.6718,0.0144
1.0049,1.7277,0.0147
1.0051,1.7733,0.0153
1.0053,1.8218,0.0159
1.0055,1.8774,0.0165
1.0057,1.9244,0.0171
1.0059,1.9763,0.0177
1.0061,2.0286,0.0183
1.0063,2.0708,0.0189
1.0066,2.1211,0.0198
1.0068,2.1654,0.0204
1.0070,2.2195,0.0210
1.0072,2.2689,0.0216
1.0075,2.3122,0.0225
1.0077,2.3534,0.0231
1.0079,2.3913,0.0237
1.0082,2.4376,0.0246
1.0084,2.4859,0.0252
1.0086,2.5316,0.0258
1.0088,2.5694,0.0264
1.0091,2.6073,0.0273
1.0093,2.6542,0.0279
1.0095,2.7086,0.0285
1.0096,2.7495,0.0288
1.0098,2.7867,0.0294
1.0100,2.8244,0.0300
1.0102,2.8662,0.0306
1.0104,2.9092,0.0312
1.0107,2.9509,0.0321
1.0109,2.9885,0.0327
1.0112,3.0190,0.0336
1.0115,3.0589,0.0345
1.0117,3.0994,0.0351
1.0119,3.1405,0.0357
1.0122,3.1829,0.0366
1.0124,3.2191,0.0372
1.0126,3.2412,0.0378
1.0128,3.2760,0.0384
1.0131,3.3230,0.0393
1.0133,3.3758,0.0399
1.0135,3.4089,0.0405
1.0138,3.4355,0.0414
1.0140,3.4710,0.0420
1.0142,3.5040,0.0426
1.0145,3.5468,0.0435
1.0147,3.5869,0.0441
1.0149,3.6179,0.0447
1.0151,3.6408,0.0453
1.0154,3.6757,0.0462
1.0156,3.7149,0.0468
1.0158,3.7484,0.0474
1.0160,3.7832,0.0480
1.0163,3.8127,0.0489
1.0165,3.8388,0.0495
1.0167,3.8812,0.0501
1.0170,3.9193,0.0510
1.0172,3.9483,0.0516
1.0175,3.9754,0.0525
1.0177,4.0076,0.0531
1.0180,4.0399,0.0540
1.0183,4.0754,0.0549
1.0185,4.1059,0.0555
1.0188,4.1385,0.0564
1.0190,4.1686,0.0570
1.0192,4.2023,0.0576
1.0195,4.2380,0.0585
1.0197,4.2719,0.0591
1.0200,4.2928,0.0600
1.0202,4.3116,0.0606
1.0205,4.3421,0.0615
1.0207,4.3681,0.0621
1.0209,4.4013,0.0627
1.0212,4.4294,0.0636
1.0214,4.4550,0.0642
1.0217,4.4881,0.0651
1.0219,4.5187,0.0657
1.0222,4.5520,0.0666
1.0224,4.5788,0.0672
1.0227,4.5951,0.0681
1.0230,4.6200,0.0690
1.0232,4.6458,0.0696
1.0235,4.6867,0.0705
1.0237,4.7243,0.0711
1.0239,4.7488,0.0717
1.0241,4.7638,0.0723
1.0244,4.7846,0.0732
1.0247,4.8103,0.0741
1.0249,4.8396,0.0747
1.0252,4.8680,0.0756
1.0254,4.8884,0.0762
1.0256,4.9063,0.0768
1.0259,4.9359,0.0777
1.0262,4.9719,0.0786
1.0264,4.9976,0.0792
1.0267,5.0256,0.0801
1.0269,5.0422,0.0807
1.0272,5.0549,0.0816
1.0275,5.0818,0.0825
1.0277,5.1117,0.0831
1.0280,5.1346,0.0840
1.0282,5.1557,0.0846
1.0284,5.1842,0.0852
1.0287,5.2119,0.0861
1.0290,5.2388,0.0870
1.0293,5.2590,0.0879
1.0295,5.2739,0.0885
1.0298,5.2950,0.0894
1.0301,5.3230,0.0903
1.0304,5.3531,0.0912
1.0306,5.3750,0.0918
1.0309,5.3917,0.0927
1.0311,5.4081,0.0933
1.0314,5.4349,0.0942
1.0317,5.4601,0.0951
1.0319,5.4878,0.0957
1.0322,5.5084,0.0966
1.0324,5.5301,0.0972
1.0327,5.5467,0.0981
1.0330,5.5622,0.0990
1.0332,5.5832,0.0996
1.0335,5.6118,0.1005
1.0337,5.6355,0.1011
1.0339,5.6470,0.1017
1.0342,5.6636,0.1026
1.0345,5.6851,0.1035
1.0347,5.7111,0.1041
1.0350,5.7306,0.1050
1.0352,5.7488,0.1056
1.0355,5.7638,0.1065
1.0357,5.7812,0.1071
1.0360,5.8062,0.1080
1.0363,5.8304,0.1089
1.0366,5.8498,0.1098
1.0369,5.8687,0.1107
1.0371,5.8894,0.1113
1.0373,5.9046,0.1120
1.0375,5.9247,0.1126
1.0379,5.9403,0.1138
1.0381,5.9585,0.1144
1.0384,5.9772,0.1153
1.0387,6.0008,0.1162
1.0390,6.0233,0.1171
1.0392,6.0426,0.1177
1.0395,6.0567,0.1186
1.0398,6.0728,0.1195
1.0401,6.0821,0.1204
1.0403,6.0968,0.1210
1.0406,6.1140,0.1219
1.0408,6.1296,0.1225
1.0411,6.1488,0.1234
1.0414,6.1728,0.1243
1.0417,6.1919,0.1252
1.0419,6.2085,0.1258
1.0422,6.2335,0.1267
1.0425,6.2456,0.1276
1.0427,6.2576,0.1282
1.0430,6.2710,0.1291
1.0432,6.2867,0.1297
1.0435,6.3051,0.1306
1.0437,6.3181,0.1312
1.0440,6.3371,0.1321
1.0443,6.3485,0.1330
1.0446,6.3599,0.1339
1.0449,6.3737,0.1348
1.0451,6.4014,0.1354
1.0454,6.4136,0.1363
1.0457,6.4275,0.1372
1.0460,6.4461,0.1381
1.0463,6.4641,0.1390
1.0466,6.4798,0.1399
1.0468,6.4962,0.1405
1.0470,6.5028,0.1411
1.0473,6.5173,0.1420
1.0476,6.5377,0.1429
1.0479,6.5587,0.1438
1.0482,6.5644,0.1447
1.0485,6.5720,0.1456
1.0488,6.5866,0.1465
1.0490,6.6066,0.1471
1.0493,6.6264,0.1480
1.0496,6.6443,0.1489
1.0499,6.6586,0.1498
1.0502,6.6705,0.1507
1.0505,6.6844,0.1516
1.0507,6.6940,0.1522
1.0510,6.7117,0.1531
1.0513,6.7289,0.1540
1.0516,6.7406,0.1549
1.0519,6.7514,0.1558
1.0522,6.7615,0.1567
1.0524,6.7731,0.1573
1.0527,6.7846,0.1582
1.0530,6.8054,0.1591
1.0532,6.8130,0.1597
1.0535,6.8306,0.1606
1.0538,6.8460,0.1615
1.0541,6.8643,0.1625
1.0544,6.8679,0.1634
1.0546,6.8738,0.1640
1.0550,6.8866,0.1652
1.0553,6.9028,0.1661
1.0556,6.9153,0.1670
1.0559,6.9295,0.1679
1.0562,6.9312,0.1688
1.0564,6.9378,0.1694
1.0567,6.9595,0.1703
1.0570,6.9833,0.1712
1.0573,6.9971,0.1721
1.0576,7.0034,0.1730
1.0579,7.0127,0.1739
1.0581,7.0239,0.1745
1.0584,7.0384,0.1754
1.0587,7.0489,0.1763
1.0589,7.0609,0.1769
1.0592,7.0620,0.1778
1.0595,7.0636,0.1787
1.0597,7.0813,0.1793
1.0600,7.1059,0.1802
1.0604,7.1208,0.1814
1.0607,7.1225,0.1823
1.0610,7.1311,0.1832
1.0613,7.1384,0.1841
1.0617,7.1529,0.1853
1.0620,7.1645,0.1862
1.0623,7.1845,0.1871
1.0625,7.1870,0.1877
1.0628,7.1930,0.1886
1.0631,7.2073,0.1895
1.0634,7.2280,0.1904
1.0637,7.2439,0.1913
1.0639,7.2471,0.1919
1.0642,7.2471,0.1928
1.0645,7.2548,0.1938
1.0648,7.2667,0.1947
1.0651,7.2840,0.1956
1.0653,7.2954,0.1962
1.0656,7.3002,0.1971
1.0659,7.3022,0.1980
1.0662,7.3145,0.1989
1.0665,7.3248,0.1998
1.0668,7.3358,0.2007
1.0671,7.3439,0.2016
1.0674,7.3524,0.2025
1.0677,7.3585,0.2034
1.0680,7.3785,0.2043
1.0683,7.3953,0.2052
1.0685,7.4037,0.2058
1.0688,7.4093,0.2067
1.0691,7.4144,0.2076
1.0694,7.4213,0.2085
1.0697,7.4384,0.2094
1.0700,7.4497,0.2103
1.0702,7.4569,0.2109
1.0705,7.4579,0.2118
1.0708,7.4563,0.2127
1.0711,7.4725,0.2136
