1.0000,-0.3593,0.0000
0.9999,-0.3514,-0.0003
0.9999,-0.3192,-0.0003
0.9999,-0.2391,-0.0003
0.9999,-0.1060,-0.0003
1.0000,0.0378,0.0000
1.0000,0.1638,0.0000
1.0001,0.2753,0.0003
1.0002,0.3775,0.0006
1.0007,0.4780,0.0021
1.0012,0.5653,0.0036
1.0018,0.6472,0.0054
1.0023,0.7364,0.0069
1.0026,0.8271,0.0078
1.0026,0.9047,0.0078
1.0027,0.9684,0.0081
1.0028,1.0403,0.0084
1.0030,1.1190,0.0090
1.0034,1.1933,0.0102
1.0036,1.2631,0.0108
1.0039,1.3277,0.0117
1.0041,1.3929,0.0123
1.0044,1.4614,0.0132
1.0046,1.5243,0.0138
1.0049,1.5879,0.0147
1.0052,1.6513,0.0156
1.0054,1.7049,0.0162
1.0057,1.7626,0.0171
1.0059,1.8199,0.0177
1.0062,1.8821,0.0186
1.0065,1.9472,0.0195
1.0069,2.0049,0.0207
1.0071,2.0545,0.0213
1.0074,2.1095,0.0222
1.0076,2.1600,0.0228
1.0078,2.2111,0.0234
1.0081,2.2617,0.0243
1.0083,2.3165,0.0249
1.0086,2.3666,0.0258
1.0089,2.4182,0.0267
1.0091,2.4655,0.0273
1.0094,2.5182,0.0282
1.0097,2.5699,0.0291
1.0100,2.6182,0.0300
1.0102,2.6665,0.0306
1.0104,2.7147,0.0312
1.0107,2.7650,0.0321
1.0110,2.8098,0.0330
1.0113,2.8472,0.0339
1.0116,2.9009,0.0348
1.0118,2.9566,0.0354
1.0120,3.0776,0.0360
1.0124,3.1186,0.0372
1.0128,3.1644,0.0384
1.0132,3.2117,0.0396
1.0136,3.2581,0.0408
1.0140,3.3065,0.0420
1.0144,3.3417,0.0432
1.0149,3.3842,0.0447
1.0153,3.4282,0.0459
1.0157,3.4676,0.0471
1.0161,3.5097,0.0483
1.0165,3.5466,0.0495
1.0170,3.5803,0.0510
1.0174,3.6277,0.0522
1.0178,3.6695,0.0534
1.0182,3.7084,0.0546
1.0186,3.7422,0.0558
1.0190,3.7749,0.0570
1.0194,3.8124,0.0582
1.0199,3.8536,0.0597
1.0203,3.8918,0.0609
1.0207,3.9295,0.0621
1.0211,3.9637,0.0633
1.0215,3.9920,0.0645
1.0220,4.0392,0.0660
1.0224,4.0868,0.0672
1.0228,4.1200,0.0684
1.0232,4.1525,0.0696
1.0236,4.1818,0.0708
1.0240,4.2174,0.0720
1.0244,4.2529,0.0732
1.0249,4.2835,0.0747
1.0253,4.3153,0.0759
1.0257,4.3538,0.0771
1.0261,4.3792,0.0783
1.0265,4.4111,0.0795
1.0270,4.4422,0.0810
1.0274,4.4791,0.0822
1.0278,4.5154,0.0834
1.0282,4.5460,0.0846
1.0286,4.5774,0.0858
1.0290,4.6127,0.0870
1.0295,4.6519,0.0885
1.0299,4.6842,0.0897
1.0303,4.7142,0.0909
1.0307,4.7381,0.0921
1.0311,4.7651,0.0933
1.0315,4.7987,0.0945
1.0320,4.8319,0.0960
1.0324,4.8719,0.0972
1.0328,4.8900,0.0984
1.0332,4.9233,0.0996
1.0336,4.9549,0.1008
1.0340,4.9819,0.1020
1.0344,5.0065,0.1032
1.0349,5.0317,0.1047
1.0353,5.0577,0.1059
1.0357,5.0938,0.1071
1.0361,5.1299,0.1083
1.0365,5.1457,0.1095
1.0370,5.1678,0.1110
1.0374,5.2006,0.1123
1.0378,5.2237,0.1135
1.0382,5.2549,0.1147
1.0386,5.2865,0.1159
1.0390,5.3130,0.1171
1.0394,5.3313,0.1183
1.0399,5.3576,0.1198
1.0403,5.3954,0.1210
1.0407,5.4284,0.1222
1.0411,5.4481,0.1234
1.0415,5.4679,0.1246
1.0420,5.4945,0.1261
1.0424,5.5213,0.1273
1.0428,5.5472,0.1285
1.0432,5.5714,0.1297
1.0436,5.5937,0.1309
1.0441,5.6170,0.1324
1.0445,5.6417,0.1336
1.0449,5.6668,0.1348
1.0453,5.6982,0.1360
1.0457,5.7227,0.1372
1.0461,5.7430,0.1384
