1.0000,-0.2524,0.0000
1.0000,-0.2564,0.0000
1.0000,-0.2279,0.0000
1.0000,-0.1453,0.0000
1.0000,-0.0209,0.0000
1.0001,0.1129,0.0003
1.0006,0.2288,0.0018
1.0013,0.3348,0.0039
1.0018,0.4316,0.0054
1.0023,0.5297,0.0069
1.0025,0.6289,0.0075
1.0027,0.7125,0.0081
1.0030,0.7893,0.0090
1.0034,0.8597,0.0102
1.0037,0.9275,0.0111
1.0041,1.0061,0.0123
1.0045,1.0851,0.0135
1.0048,1.1681,0.0144
1.0052,1.2323,0.0156
1.0054,1.2905,0.0162
1.0057,1.3531,0.0171
1.0060,1.4164,0.0180
1.0063,1.4824,0.0189
1.0066,1.5464,0.0198
1.0070,1.6069,0.0210
1.0072,1.6607,0.0216
1.0074,1.7220,0.0222
1.0076,1.7912,0.0228
1.0080,1.8497,0.0240
1.0083,1.9122,0.0249
1.0085,1.9637,0.0255
1.0088,2.0090,0.0264
1.0090,2.0552,0.0270
1.0093,2.0997,0.0279
1.0096,2.1558,0.0288
1.0099,2.2203,0.0297
1.0102,2.2780,0.0306
1.0106,2.3234,0.0318
1.0111,2.3794,0.0333
1.0116,2.4315,0.0348
1.0119,2.4858,0.0357
1.0123,2.5327,0.0369
1.0125,2.5877,0.0375
1.0127,2.6429,0.0381
1.0130,2.6915,0.0390
1.0132,2.7317,0.0396
1.0135,2.7766,0.0405
1.0138,2.8287,0.0414
1.0141,2.8802,0.0423
1.0144,2.9251,0.0432
1.0148,2.9608,0.0444
1.0151,3.0029,0.0453
1.0155,3.0460,0.0465
1.0159,3.0929,0.0477
1.0163,3.1450,0.0489
1.0167,3.1893,0.0501
1.0170,3.2328,0.0510
1.0174,3.2733,0.0522
1.0178,3.3231,0.0534
1.0180,3.3716,0.0540
1.0181,3.4164,0.0543
1.0184,3.4594,0.0552
1.0187,3.4944,0.0561
1.0190,3.5295,0.0570
1.0193,3.5760,0.0579
1.0196,3.6281,0.0588
1.0199,3.6748,0.0597
1.0202,3.7126,0.0606
1.0205,3.7454,0.0615
1.0208,3.7824,0.0624
1.0212,3.8262,0.0636
1.0215,3.8739,0.0645
1.0219,3.9108,0.0657
1.0222,3.9468,0.0666
1.0226,3.9829,0.0678
1.0230,4.0224,0.0690
1.0234,4.0597,0.0702
1.0238,4.0988,0.0714
1.0241,4.1466,0.0723
1.0244,4.1807,0.0732
1.0247,4.2152,0.0741
1.0250,4.2507,0.0750
1.0254,4.2862,0.0762
1.0258,4.3231,0.0774
1.0263,4.3550,0.0789
1.0266,4.3980,0.0798
1.0269,4.4292,0.0807
1.0272,4.4667,0.0816
1.0276,4.5031,0.0828
1.0279,4.5362,0.0837
1.0282,4.5701,0.0846
1.0286,4.6119,0.0858
1.0289,4.6477,0.0867
1.0293,4.6748,0.0879
1.0297,4.7090,0.0891
1.0300,4.7499,0.0900
1.0302,4.7821,0.0906
1.0306,4.8126,0.0918
1.0309,4.8404,0.0927
1.0314,4.8704,0.0942
1.0318,4.9041,0.0954
1.0322,4.9401,0.0966
1.0324,4.9753,0.0972
1.0327,5.0095,0.0981
1.0330,5.0310,0.0990
1.0334,5.0539,0.1002
1.0337,5.0947,0.1011
1.0340,5.1332,0.1020
1.0344,5.1636,0.1032
1.0347,5.1887,0.1041
1.0351,5.2138,0.1053
1.0354,5.2419,0.1062
1.0357,5.2764,0.1071
1.0359,5.2974,0.1077
1.0361,5.3349,0.1083
1.0362,5.3711,0.1086
1.0365,5.3982,0.1095
1.0367,5.4271,0.1101
1.0370,5.4520,0.1110
1.0373,5.4734,0.1120
1.0377,5.4970,0.1132
1.0381,5.5252,0.1144
1.0384,5.5671,0.1153
1.0388,5.6056,0.1165
1.0393,5.6246,0.1180
1.0398,5.6341,0.1195
1.0402,5.6601,0.1207
1.0405,5.6904,0.1216
1.0409,5.7287,0.1228
1.0411,5.7628,0.1234
1.0414,5.7923,0.1243
1.0418,5.8092,0.1255
1.0420,5.8174,0.1261
1.0421,5.8408,0.1264
1.0423,5.8774,0.1270
1.0427,5.9114,0.1282
1.0431,5.9310,0.1294
1.0436,5.9550,0.1309
1.0440,5.9754,0.1321
1.0444,5.9998,0.1333
1.0446,6.0329,0.1339
1.0450,6.0655,0.1351
1.0455,6.0949,0.1366
1.0459,6.1100,0.1378
1.0462,6.1165,0.1387
1.0466,6.1419,0.1399
1.0469,6.1830,0.1408
1.0473,6.2199,0.1420
1.0476,6.2424,0.1429
1.0480,6.2457,0.1441
1.0484,6.2629,0.1453
1.0487,6.2917,0.1462
1.0490,6.3192,0.1471
1.0492,6.3485,0.1477
1.0495,6.3677,0.1486
1.0498,6.3845,0.1495
1.0502,6.4036,0.1507
1.0505,6.4215,0.1516
1.0508,6.4457,0.1525
1.0512,6.4744,0.1537
1.0515,6.4941,0.1546
