1.0000,-0.1832,0.0000
1.0000,-0.1818,0.0000
1.0000,-0.1456,0.0000
1.0000,-0.0573,0.0000
1.0000,0.0685,0.0000
1.0002,0.2036,0.0006
1.0004,0.3338,0.0012
1.0006,0.4376,0.0018
1.0009,0.5292,0.0027
1.0010,0.6302,0.0030
1.0012,0.7253,0.0036
1.0013,0.8119,0.0039
1.0014,0.8852,0.0042
1.0016,0.9610,0.0048
1.0018,1.0436,0.0054
1.0019,1.1189,0.0057
1.0021,1.1935,0.0063
1.0022,1.2630,0.0066
1.0023,1.3240,0.0069
1.0024,1.3799,0.0072
1.0025,1.4482,0.0075
1.0026,1.5325,0.0078
1.0027,1.6066,0.0081
1.0029,1.6751,0.0087
1.0030,1.7414,0.0090
1.0032,1.8131,0.0096
1.0034,1.8795,0.0102
1.0035,1.9399,0.0105
1.0037,2.0071,0.0111
1.0039,2.0670,0.0117
1.0041,2.1300,0.0123
1.0043,2.1893,0.0129
1.0044,2.2508,0.0132
1.0046,2.3161,0.0138
1.0049,2.3695,0.0147
1.0051,2.4333,0.0153
1.0053,2.4992,0.0159
1.0055,2.5592,0.0165
1.0057,2.6077,0.0171
1.0059,2.6657,0.0177
1.0061,2.7288,0.0183
1.0062,2.7935,0.0186
1.0064,2.8549,0.0192
1.0066,2.9098,0.0198
1.0067,2.9574,0.0201
1.0069,3.0071,0.0207
1.0071,3.0599,0.0213
1.0073,3.1211,0.0219
1.0075,3.1776,0.0225
1.0078,3.2281,0.0234
1.0080,3.2752,0.0240
1.0082,3.3219,0.0246
1.0084,3.3767,0.0252
1.0086,3.4398,0.0258
1.0088,3.4922,0.0264
1.0090,3.5435,0.0270
1.0092,3.5884,0.0276
1.0094,3.6350,0.0282
1.0096,3.6847,0.0288
1.0099,3.7379,0.0297
1.0101,3.7982,0.0303
1.0103,3.8500,0.0309
1.0105,3.8948,0.0315
1.0107,3.9317,0.0321
1.0109,3.9761,0.0327
1.0111,4.0272,0.0333
1.0112,4.0790,0.0336
1.0115,4.1262,0.0345
1.0117,4.1697,0.0351
1.0119,4.2139,0.0357
1.0121,4.2644,0.0363
1.0123,4.3089,0.0369
1.0125,4.3509,0.0375
1.0128,4.3952,0.0384
1.0130,4.4392,0.0390
1.0131,4.4864,0.0393
1.0133,4.5235,0.0399
1.0136,4.5684,0.0408
1.0138,4.6154,0.0414
1.0140,4.6636,0.0420
1.0143,4.7018,0.0429
1.0145,4.7494,0.0435
1.0147,4.7961,0.0441
1.0148,4.8363,0.0444
1.0150,4.8790,0.0450
1.0152,4.9221,0.0456
1.0155,4.9659,0.0465
1.0157,5.0022,0.0471
1.0159,5.0372,0.0477
1.0161,5.0774,0.0483
1.0164,5.1219,0.0492
1.0166,5.1623,0.0498
1.0168,5.1952,0.0504
1.0170,5.2399,0.0510
1.0173,5.2854,0.0519
1.0175,5.3168,0.0525
1.0177,5.3531,0.0531
1.0180,5.3970,0.0540
1.0182,5.4447,0.0546
1.0184,5.4862,0.0552
1.0186,5.5168,0.0558
1.0189,5.5467,0.0567
1.0191,5.5795,0.0573
1.0193,5.6246,0.0579
1.0195,5.6637,0.0585
1.0197,5.7043,0.0591
1.0200,5.7308,0.0600
1.0202,5.7632,0.0606
1.0204,5.8051,0.0612
1.0207,5.8481,0.0621
1.0209,5.8805,0.0627
1.0211,5.9157,0.0633
1.0214,5.9433,0.0642
1.0216,5.9746,0.0648
1.0218,6.0110,0.0654
1.0221,6.0486,0.0663
1.0223,6.0882,0.0669
1.0225,6.1254,0.0675
1.0227,6.1657,0.0681
1.0230,6.1967,0.0690
1.0232,6.2295,0.0696
1.0234,6.2689,0.0702
1.0237,6.3029,0.0711
1.0239,6.3281,0.0717
1.0241,6.3571,0.0723
1.0243,6.3841,0.0729
1.0246,6.4199,0.0738
1.0248,6.4570,0.0744
1.0250,6.4849,0.0750
1.0253,6.5139,0.0759
1.0255,6.5503,0.0765
1.0257,6.5907,0.0771
1.0260,6.6284,0.0780
1.0262,6.6606,0.0786
1.0265,6.6871,0.0795
1.0267,6.7038,0.0801
1.0269,6.7362,0.0807
1.0272,6.7794,0.0816
1.0274,6.8071,0.0822
1.0276,6.8297,0.0828
1.0278,6.8536,0.0834
1.0281,6.8745,0.0843
1.0283,6.9117,0.0849
1.0286,6.9436,0.0858
1.0288,6.9714,0.0864
1.0290,7.0066,0.0870
1.0292,7.0344,0.0876
1.0295,7.0501,0.0885
1.0298,7.0850,0.0894
1.0301,7.1290,0.0903
1.0303,7.1628,0.0909
1.0306,7.1848,0.0918
1.0309,7.1976,0.0927
1.0311,7.2221,0.0933
1.0313,7.2530,0.0939
1.0316,7.2849,0.0948
1.0319,7.3201,0.0957
1.0321,7.3497,0.0963
1.0324,7.3682,0.0972
1.0326,7.3873,0.0978
1.0329,7.4159,0.0987
1.0331,7.4517,0.0993
1.0334,7.4777,0.1002
1.0336,7.5009,0.1008
1.0338,7.5282,0.1014
1.0341,7.5544,0.1023
1.0343,7.5757,0.1029
1.0346,7.5994,0.1038
1.0349,7.6305,0.1047
1.0351,7.6556,0.1053
1.0354,7.6883,0.1062
1.0357,7.7128,0.1071
1.0359,7.7352,0.1077
1.0362,7.7553,0.1086
1.0365,7.7835,0.1095
1.0367,7.8132,0.1101
1.0370,7.8377,0.1110
1.0372,7.8561,0.1116
1.0375,7.8757,0.1126
1.0377,7.8966,0.1132
1.0380,7.9261,0.1141
1.0383,7.9501,0.1150
1.0384,7.9774,0.1153
1.0387,8.0041,0.1162
1.0389,8.0217,0.1168
1.0392,8.0406,0.1177
1.0394,8.0631,0.1183
1.0397,8.0896,0.1192
1.0399,8.1214,0.1198
1.0402,8.1405,0.1207
1.0404,8.1594,0.1213
1.0407,8.1770,0.1222
1.0409,8.1974,0.1228
1.0412,8.2264,0.1237
1.0414,8.2535,0.1243
1.0417,8.2707,0.1252
1.0419,8.2882,0.1258
1.0422,8.3024,0.1267
1.0424,8.3316,0.1273
1.0427,8.3572,0.1282
1.0430,8.3818,0.1291
1.0433,8.3980,0.1300
1.0436,8.4088,0.1309
