18,0,HOC 8/3/24,
18,1,HOC 19/3/24,
18,2,HOC 10/4/24,
18,3,HOC 20/6/24,
18,4,HOC 2/5/24,
18,5,HOC 16/5/24,
18,6,Normalised HOC 8/3/24,
18,7,Normalised HOC 19/3/24,
18,8,Normalised HOC 10/4/24,
18,9,Normalised HOC 20/6/24,
18,10,Normalised HOC 2/5/24,
18,11,Normalised HOC 16/5/24,
