1.133000,112633.000000,119332.000000,128462.000000,139542.000000,466397.000000,125089.000000,4.476257,4.532392,0.463340,0.953676,0.239783,0.419286
1.133000,109198.000000,124479.000000,125631.000000,138005.000000,459777.000000,125712.000000,4.294752,4.924742,0.501451,0.924666,0.224322,0.358060
1.134000,111449.000000,118415.000000,122878.000000,139638.000000,451505.000000,125013.000000,4.403685,5.272641,0.468529,0.833811,0.239690,0.312033
1.135000,116074.000000,115414.000000,121283.000000,145564.000000,456756.000000,121816.000000,4.420393,5.437812,0.422252,0.823098,0.253157,0.328621
1.136000,117871.000000,121716.000000,126127.000000,143062.000000,451582.000000,119264.000000,4.213052,5.614376,0.406453,0.793486,0.247393,0.328317
1.137000,115242.000000,127304.000000,135391.000000,135226.000000,448841.000000,122961.000000,4.688308,5.221402,0.368818,0.818136,0.245786,0.308420
1.138000,118480.000000,129957.000000,141781.000000,134302.000000,446105.000000,128818.000000,5.320193,4.801720,0.372832,0.870879,0.252067,0.299041
1.138000,123233.000000,132793.000000,136261.000000,131748.000000,446421.000000,129104.000000,5.368035,4.288900,0.390427,0.940574,0.264161,0.346626
1.139000,113616.000000,126481.000000,128502.000000,133874.000000,445935.000000,133943.000000,5.206034,4.432654,0.431717,0.993376,0.259110,0.353840
1.140000,105662.000000,119740.000000,125853.000000,138423.000000,444699.000000,141064.000000,5.264033,4.742949,0.455521,0.914023,0.239774,0.323216
1.141000,103977.000000,111503.000000,119543.000000,144434.000000,443501.000000,130574.000000,5.384007,4.847106,0.411588,0.888642,0.228965,0.345010
1.142000,101511.000000,113812.000000,120216.000000,148988.000000,457353.000000,122688.000000,5.095923,5.165806,0.369790,1.000147,0.224156,0.354097
1.142000,102991.000000,118796.000000,123166.000000,142144.000000,463033.000000,125530.000000,4.770891,5.308252,0.363092,0.989793,0.242529,0.298428
1.143000,103218.000000,120469.000000,130089.000000,139955.000000,451686.000000,125478.000000,5.007232,5.431524,0.358369,0.826031,0.244979,0.306156
1.144000,100401.000000,125588.000000,134080.000000,149572.000000,451367.000000,122069.000000,4.924575,5.329731,0.352047,0.752893,0.256608,0.321529
1.145000,106858.000000,127876.000000,126714.000000,148679.000000,462957.000000,120462.000000,4.845157,5.015390,0.341293,0.840072,0.244354,0.329572
1.146000,115443.000000,129856.000000,119706.000000,134555.000000,470234.000000,128615.000000,4.554719,4.916088,0.369945,0.894486,0.247730,0.314718
1.147000,116093.000000,128221.000000,118583.000000,128247.000000,470216.000000,129851.000000,4.683671,4.979841,0.397745,0.896874,0.247577,0.325370
1.148000,113892.000000,123172.000000,117791.000000,135766.000000,475889.000000,124604.000000,4.909634,5.305451,0.409339,0.863725,0.238725,0.306418
1.148000,114680.000000,121577.000000,116731.000000,140459.000000,489564.000000,128338.000000,4.849426,5.433889,0.356585,0.741101,0.243056,0.294308
1.149000,116310.000000,122601.000000,114928.000000,140665.000000,493927.000000,129895.000000,4.750945,5.051064,0.328565,0.822228,0.241355,0.282518
1.150000,112396.000000,127831.000000,119732.000000,137806.000000,500345.000000,120357.000000,4.836766,5.091905,0.341669,0.865360,0.239381,0.327226
1.151000,107980.000000,129894.000000,124393.000000,127230.000000,514529.000000,121681.000000,5.001638,5.044589,0.361047,0.875018,0.251597,0.317117
1.152000,111191.000000,123745.000000,126337.000000,134227.000000,515846.000000,124315.000000,4.953869,5.044340,0.389252,0.823411,0.246249,0.342062
1.153000,110068.000000,124401.000000,117492.000000,137947.000000,518510.000000,125693.000000,4.935248,4.936011,0.390790,0.783990,0.246170,0.392006
1.153000,108989.000000,123641.000000,112794.000000,138780.000000,528530.000000,123148.000000,5.500153,4.576719,0.367136,0.886891,0.231484,0.333967
1.154000,105043.000000,123637.000000,114991.000000,134329.000000,532044.000000,124973.000000,5.583619,4.980588,0.339671,0.953757,0.215244,0.324331
1.155000,106795.000000,121897.000000,118240.000000,130929.000000,524343.000000,121726.000000,5.535998,5.405500,0.311460,0.855227,0.226289,0.318792
1.156000,109865.000000,116126.000000,122969.000000,139804.000000,527269.000000,119651.000000,4.941945,5.358682,0.321015,0.849302,0.240009,0.325160
1.157000,109047.000000,122613.000000,123227.000000,145571.000000,542540.000000,117631.000000,4.532932,4.969568,0.355679,0.856305,0.235948,0.330284
1.158000,107709.000000,129438.000000,119261.000000,137073.000000,546067.000000,125291.000000,4.906763,5.027219,0.356723,0.798112,0.239698,0.319988
1.158000,108875.000000,128686.000000,114656.000000,136562.000000,539519.000000,123559.000000,5.210965,5.197620,0.364071,0.715164,0.255601,0.335852
1.159000,111115.000000,122436.000000,109926.000000,137166.000000,525585.000000,127833.000000,5.839317,4.855325,0.366373,0.740927,0.252283,0.334597
1.160000,110466.000000,123362.000000,111528.000000,132147.000000,527721.000000,136390.000000,5.291635,4.599506,0.350860,0.806216,0.226160,0.329053
1.161000,110213.000000,126099.000000,117340.000000,124993.000000,543669.000000,126446.000000,4.760513,4.536812,0.378277,0.819005,0.223492,0.310387
1.162000,117888.000000,120601.000000,117515.000000,127215.000000,555920.000000,124795.000000,4.910296,4.399782,0.383335,0.773983,0.240142,0.314671
1.163000,119022.000000,116492.000000,118747.000000,132846.000000,561499.000000,123846.000000,5.016211,4.320465,0.365562,0.829568,0.279297,0.329671
1.163000,118375.000000,115485.000000,119133.000000,133949.000000,548639.000000,124937.000000,5.374438,4.466398,0.348301,0.891958,0.283889,0.342529
1.164000,110304.000000,113284.000000,116532.000000,130066.000000,541080.000000,125815.000000,5.179684,4.382101,0.364279,0.872468,0.252525,0.344333
1.165000,104747.000000,112010.000000,121129.000000,134860.000000,555779.000000,124051.000000,4.571353,4.768973,0.377526,0.920411,0.229607,0.357208
1.166000,109826.000000,114354.000000,121977.000000,140241.000000,564862.000000,126769.000000,4.387418,4.957801,0.349500,0.829197,0.228459,0.339938
1.167000,113959.000000,113000.000000,118997.000000,138560.000000,564138.000000,126554.000000,4.744983,4.354022,0.331804,0.891344,0.227888,0.330996
1.168000,122496.000000,119214.000000,116103.000000,142695.000000,547853.000000,125604.000000,4.780018,4.324574,0.382590,0.894555,0.224463,0.343154
1.168000,115055.000000,122247.000000,118782.000000,134828.000000,550862.000000,122406.000000,4.393454,4.463098,0.422043,0.876700,0.230905,0.310417
1.169000,107839.000000,112549.000000,121003.000000,140188.000000,560404.000000,123140.000000,4.089104,4.562649,0.398401,0.867992,0.245272,0.323712
1.170000,109874.000000,112076.000000,116304.000000,140465.000000,568119.000000,125710.000000,4.739389,4.490928,0.342116,0.864618,0.245968,0.293076
1.171000,111313.000000,114301.000000,113337.000000,138925.000000,564233.000000,127913.000000,4.312858,4.608596,0.346780,0.889755,0.244499,0.268895
1.172000,116180.000000,115900.000000,121852.000000,138174.000000,556572.000000,128222.000000,4.446374,4.759073,0.370727,0.902045,0.250043,0.267868
1.172000,113534.000000,114748.000000,128467.000000,137883.000000,564187.000000,130428.000000,5.275000,4.952136,0.315784,0.916747,0.227252,0.268574
1.173000,105269.000000,116638.000000,124503.000000,140051.000000,570860.000000,127469.000000,5.256158,4.970253,0.317120,0.755571,0.207717,0.262557
1.174000,102770.000000,119055.000000,115066.000000,141111.000000,568004.000000,125937.000000,4.327947,4.867714,0.350186,0.852734,0.185233,0.277277
1.175000,107628.000000,122156.000000,115848.000000,142379.000000,567208.000000,128020.000000,4.213935,4.414288,0.334225,0.776755,0.180313,0.325907
1.176000,108104.000000,122447.000000,119863.000000,128478.000000,570320.000000,122411.000000,4.549713,4.489247,0.315265,0.724602,0.233518,0.340632
1.177000,102852.000000,120800.000000,110651.000000,136858.000000,576313.000000,124689.000000,4.794592,4.477916,0.286189,0.788674,0.251552,0.307247
1.178000,98717.000000,113517.000000,110875.000000,130305.000000,573810.000000,119440.000000,5.068322,4.490554,0.289124,0.769728,0.245766,0.287059
1.178000,107552.000000,114721.000000,116419.000000,125807.000000,564229.000000,115297.000000,4.904113,4.460608,0.297080,0.888062,0.227305,0.271475
1.179000,101757.000000,114539.000000,113743.000000,131333.000000,558873.000000,115121.000000,4.929138,4.381852,0.302853,0.979381,0.191443,0.302957
1.180000,103571.000000,114742.000000,110564.000000,129699.000000,556490.000000,115242.000000,4.933555,4.334598,0.311496,0.917779,0.175126,0.333611
1.181000,114829.000000,114261.000000,105689.000000,139905.000000,565594.000000,114211.000000,4.419583,4.128897,0.324557,0.801486,0.190674,0.316644
1.182000,114573.000000,112996.000000,106181.000000,147781.000000,566808.000000,116733.000000,4.200760,4.148882,0.324850,0.887865,0.199134,0.324652
1.183000,101962.000000,112237.000000,107515.000000,142468.000000,572570.000000,125065.000000,4.461316,3.796438,0.294879,0.834588,0.201152,0.325533
1.183000,100413.000000,108933.000000,108483.000000,132438.000000,566498.000000,127588.000000,4.877984,4.301539,0.299812,0.813451,0.196383,0.309057
1.184000,104975.000000,109254.000000,109932.000000,139888.000000,568171.000000,121868.000000,5.009440,4.762934,0.334237,0.834252,0.190179,0.312197
1.185000,108302.000000,103593.000000,112122.000000,135293.000000,568095.000000,118409.000000,5.014371,4.789269,0.345098,0.824165,0.186379,0.317765
1.186000,112021.000000,111706.000000,112171.000000,133470.000000,563709.000000,115739.000000,4.429372,4.802094,0.298488,0.800465,0.198561,0.298720
1.187000,109790.000000,119117.000000,107146.000000,135264.000000,565855.000000,121133.000000,4.074899,4.674901,0.301983,0.845093,0.208092,0.287590
1.188000,110130.000000,119540.000000,107973.000000,134394.000000,565012.000000,126385.000000,4.217027,4.460048,0.291151,0.817324,0.223920,0.329934
1.188000,110190.000000,119746.000000,113745.000000,132350.000000,564034.000000,123478.000000,4.386093,4.359376,0.290853,0.760348,0.219835,0.298131
1.189000,103207.000000,117703.000000,115566.000000,136199.000000,570087.000000,124850.000000,4.708329,3.961547,0.285879,0.743675,0.192954,0.284876
1.190000,100234.000000,114252.000000,107751.000000,133804.000000,567437.000000,125001.000000,5.077449,4.036568,0.286344,0.794830,0.197987,0.288121
1.191000,103774.000000,112635.000000,108337.000000,128890.000000,567398.000000,122178.000000,4.914639,4.266736,0.292470,0.954325,0.219242,0.297010
1.192000,109435.000000,106245.000000,106521.000000,127452.000000,560121.000000,122716.000000,5.042267,4.581327,0.301297,0.993086,0.212128,0.310037
1.192000,111221.000000,107450.000000,106471.000000,131864.000000,552074.000000,123670.000000,5.110497,4.566322,0.341591,0.974314,0.213174,0.308490
1.193000,111288.000000,111147.000000,105637.000000,145620.000000,557547.000000,120407.000000,4.674765,4.632254,0.325887,0.881813,0.232509,0.334895
1.194000,103340.000000,116200.000000,105715.000000,148963.000000,564345.000000,118500.000000,4.648121,4.542166,0.296245,0.803190,0.231042,0.341105
1.195000,98524.000000,115959.000000,106742.000000,147344.000000,562333.000000,125755.000000,4.725993,4.177209,0.272704,0.821255,0.221085,0.317292
1.196000,100455.000000,117018.000000,108222.000000,139366.000000,564191.000000,120306.000000,4.970945,3.709028,0.297730,0.848084,0.229099,0.301691
1.197000,102752.000000,115571.000000,114978.000000,132585.000000,572071.000000,118035.000000,4.880487,3.673292,0.338078,0.861012,0.216873,0.281024
1.198000,107130.000000,109709.000000,112345.000000,134143.000000,570427.000000,118591.000000,4.750062,3.855210,0.322470,0.814820,0.192843,0.276273
1.198000,112145.000000,102189.000000,107375.000000,136457.000000,557483.000000,120114.000000,4.597997,4.206097,0.296710,0.782100,0.191590,0.284356
1.199000,109933.000000,101615.000000,103428.000000,137572.000000,556161.000000,122346.000000,4.320439,4.658464,0.280165,0.768685,0.184791,0.276798
1.200000,111667.000000,104537.000000,107624.000000,133588.000000,564411.000000,122081.000000,4.278117,4.812055,0.279253,0.748325,0.217704,0.254362
1.201000,112594.000000,110173.000000,114389.000000,130766.000000,583813.000000,126605.000000,4.494732,4.537248,0.292708,0.708926,0.222756,0.310265
1.202000,106674.000000,117439.000000,111772.000000,129609.000000,586088.000000,127669.000000,4.686836,3.980536,0.296770,0.701935,0.204595,0.332951
1.203000,106312.000000,119906.000000,107453.000000,127853.000000,570547.000000,123589.000000,4.605284,3.843941,0.273861,0.692543,0.199961,0.296759
1.203000,107370.000000,115492.000000,104679.000000,124455.000000,559191.000000,120916.000000,4.379984,3.963166,0.286899,0.770065,0.215704,0.254899
1.204000,110698.000000,106550.000000,104526.000000,123852.000000,558622.000000,117375.000000,4.195829,4.040552,0.312426,0.828176,0.205103,0.260987
1.205000,109469.000000,104356.000000,106782.000000,123042.000000,558339.000000,116561.000000,4.381456,4.041611,0.304338,0.833835,0.202679,0.253452
1.206000,107697.000000,106271.000000,107463.000000,129728.000000,556642.000000,117946.000000,4.635314,4.217054,0.299633,0.765531,0.211063,0.239024
1.207000,105631.000000,107514.000000,103622.000000,134740.000000,559834.000000,116651.000000,4.852812,4.124788,0.302800,0.797497,0.194224,0.254456
1.208000,101860.000000,107531.000000,105808.000000,135228.000000,566953.000000,112807.000000,4.601898,4.082328,0.302800,0.796245,0.154836,0.258430
1.208000,101285.000000,110349.000000,110088.000000,129337.000000,567298.000000,122385.000000,4.234765,4.445542,0.314722,0.837174,0.155234,0.253621
1.209000,104228.000000,108867.000000,108732.000000,132094.000000,566570.000000,126272.000000,3.918492,4.811184,0.306426,0.772615,0.154650,0.245111
1.210000,106838.000000,108185.000000,107943.000000,131986.000000,569317.000000,120071.000000,3.976270,4.392311,0.282157,0.690781,0.161223,0.268183
1.211000,105730.000000,114019.000000,108474.000000,135516.000000,558024.000000,112899.000000,4.292470,3.686179,0.305663,0.692369,0.167633,0.305619
1.212000,102669.000000,119892.000000,108474.000000,129948.000000,548344.000000,113942.000000,4.531313,3.626847,0.319559,0.745055,0.175643,0.316977
1.212000,100167.000000,113164.000000,110473.000000,122890.000000,537203.000000,112651.000000,4.686910,3.916036,0.267271,0.832895,0.187299,0.299852
1.213000,102689.000000,101822.000000,109082.000000,123027.000000,534765.000000,110179.000000,4.885712,4.021190,0.291784,0.809741,0.222994,0.331294
1.214000,106138.000000,100869.000000,105013.000000,127571.000000,561129.000000,112823.000000,4.324414,3.899476,0.314221,0.761206,0.231292,0.341082
1.215000,109093.000000,105514.000000,108954.000000,135147.000000,570065.000000,113504.000000,4.459034,4.179077,0.294843,0.745380,0.213597,0.286913
1.216000,105684.000000,107203.000000,111284.000000,133150.000000,567198.000000,112680.000000,4.283638,4.425806,0.274756,0.734979,0.202161,0.288693
1.217000,100696.000000,105248.000000,102517.000000,128964.000000,558050.000000,111222.000000,4.320954,4.527037,0.274285,0.613526,0.203531,0.281164
1.218000,96399.000000,109739.000000,106627.000000,127599.000000,540280.000000,115175.000000,4.720179,4.116134,0.283326,0.552852,0.216457,0.261448
1.218000,97184.000000,113702.000000,110389.000000,126702.000000,532195.000000,121589.000000,4.790102,4.011976,0.259726,0.745055,0.211995,0.253020
1.219000,101480.000000,115328.000000,107140.000000,116227.000000,539899.000000,123535.000000,4.277234,3.845124,0.235183,0.862763,0.221436,0.282570
1.220000,104725.000000,108728.000000,103772.000000,110994.000000,544091.000000,120601.000000,4.060988,4.412171,0.253535,0.869789,0.227615,0.257590
1.221000,106839.000000,107055.000000,103693.000000,127571.000000,545091.000000,125988.000000,4.144307,4.558540,0.265559,0.847528,0.212958,0.311852
1.222000,109540.000000,104375.000000,105209.000000,137723.000000,542728.000000,127665.000000,4.391246,4.733672,0.266108,0.794228,0.201366,0.298860
1.222000,101914.000000,113483.000000,101252.000000,138329.000000,539654.000000,118384.000000,4.422453,4.505309,0.283392,0.741020,0.197003,0.278479
1.223000,103743.000000,115834.000000,97137.000000,136409.000000,537771.000000,118689.000000,4.290630,4.444919,0.264485,0.716637,0.191705,0.262726
1.224000,101360.000000,118647.000000,100214.000000,131812.000000,543807.000000,117399.000000,4.042587,4.027478,0.254465,0.669887,0.186046,0.297407
1.225000,101867.000000,114979.000000,102230.000000,127223.000000,548530.000000,114021.000000,4.046488,4.302597,0.282438,0.751328,0.207888,0.278619
1.226000,107291.000000,114009.000000,102322.000000,125120.000000,556373.000000,112577.000000,4.334718,4.115075,0.279080,0.796164,0.211999,0.253849
1.227000,108241.000000,107304.000000,105220.000000,121088.000000,554349.000000,117640.000000,4.541912,3.926184,0.254441,0.811098,0.183691,0.268487
1.228000,101273.000000,111723.000000,102050.000000,128112.000000,541029.000000,113360.000000,4.654672,3.997096,0.246342,0.740580,0.177520,0.299041
1.228000,98335.000000,108711.000000,100370.000000,131979.000000,543523.000000,122657.000000,4.388007,3.889327,0.257954,0.694213,0.206191,0.270331
1.229000,99467.000000,105677.000000,105060.000000,133267.000000,554055.000000,120431.000000,4.012189,3.829248,0.241964,0.764789,0.210040,0.211586
1.230000,102822.000000,106816.000000,104497.000000,127185.000000,550530.000000,116939.000000,4.214524,3.778259,0.251185,0.781949,0.203354,0.237419
1.231000,103246.000000,105085.000000,100366.000000,123186.000000,551048.000000,114240.000000,4.556559,3.869965,0.253052,0.752290,0.187483,0.242707
1.232000,101455.000000,104120.000000,99008.000000,129273.000000,560629.000000,120182.000000,4.713702,4.028412,0.227608,0.763954,0.172634,0.237115
1.233000,98085.000000,103301.000000,100955.000000,130753.000000,559902.000000,116963.000000,4.404715,3.996349,0.230519,0.689308,0.182327,0.222115
1.233000,98138.000000,104774.000000,98274.000000,128195.000000,554968.000000,112719.000000,4.182507,3.680265,0.272615,0.629596,0.209749,0.259405
1.234000,102054.000000,107319.000000,99820.000000,129201.000000,558939.000000,115227.000000,4.028087,3.749994,0.296513,0.712451,0.203836,0.269047
1.235000,104869.000000,106804.000000,100133.000000,122763.000000,552881.000000,120462.000000,3.705116,3.898604,0.280094,0.770215,0.168476,0.259306
1.236000,106401.000000,101727.000000,95867.000000,117613.000000,540974.000000,115543.000000,3.773567,4.005003,0.276127,0.720938,0.204020,0.218310
1.237000,102778.000000,102847.000000,96355.000000,124759.000000,540353.000000,105478.000000,4.289231,4.087744,0.281698,0.678873,0.220098,0.252973
1.238000,97672.000000,105234.000000,103413.000000,129741.000000,536984.000000,109904.000000,4.534110,3.962730,0.276038,0.753310,0.205868,0.279512
1.238000,100421.000000,106943.000000,107420.000000,125491.000000,553293.000000,110810.000000,4.053039,3.784672,0.269978,0.765009,0.191594,0.295545
1.239000,105068.000000,108272.000000,104667.000000,121863.000000,555796.000000,109852.000000,3.675159,3.786103,0.288813,0.703175,0.179627,0.280002
1.240000,107203.000000,106264.000000,104002.000000,128283.000000,546797.000000,107282.000000,3.829137,3.619501,0.268947,0.723721,0.149716,0.275934
1.241000,103005.000000,103404.000000,104936.000000,129292.000000,544501.000000,113671.000000,3.830241,3.744204,0.272066,0.783236,0.161746,0.288197
1.242000,99986.000000,103427.000000,103987.000000,123959.000000,552302.000000,115323.000000,3.885517,4.171108,0.254376,0.723802,0.166791,0.294489
1.242000,97888.000000,100751.000000,102971.000000,125731.000000,547049.000000,113654.000000,3.832670,3.908441,0.236173,0.683430,0.184882,0.241656
1.243000,93500.000000,102754.000000,106129.000000,130864.000000,545848.000000,106630.000000,4.118325,3.563157,0.230441,0.680949,0.218693,0.235633
1.244000,94430.000000,109611.000000,102798.000000,125738.000000,550002.000000,112569.000000,4.142393,3.581523,0.217135,0.710387,0.211172,0.227742
1.245000,101436.000000,105392.000000,103321.000000,122256.000000,541658.000000,117116.000000,4.292544,3.975244,0.207628,0.684856,0.201045,0.214651
1.246000,104763.000000,99846.000000,100355.000000,122042.000000,522141.000000,119863.000000,4.273480,4.053440,0.219920,0.674467,0.183917,0.242252
1.247000,98227.000000,100141.000000,97303.000000,124581.000000,522338.000000,117200.000000,3.779750,3.727083,0.227059,0.707941,0.168103,0.259551
1.247000,93093.000000,106465.000000,96342.000000,122379.000000,522049.000000,116503.000000,3.647779,3.365612,0.245763,0.767143,0.185709,0.234104
1.248000,95185.000000,107721.000000,94111.000000,121483.000000,525306.000000,118604.000000,3.993052,3.498160,0.236555,0.760951,0.221056,0.246629
1.249000,95200.000000,102479.000000,92517.000000,124370.000000,528482.000000,119682.000000,4.165872,4.063277,0.234294,0.762772,0.217335,0.249238
1.250000,95951.000000,96673.000000,94578.000000,129476.000000,532451.000000,110630.000000,4.215996,3.915102,0.266263,0.720451,0.197475,0.241172
1.251000,95233.000000,98802.000000,95775.000000,128942.000000,538227.000000,109598.000000,4.444166,3.919772,0.255384,0.651093,0.180494,0.252331
1.252000,99114.000000,107879.000000,98911.000000,129099.000000,555914.000000,108246.000000,4.424514,3.806898,0.233501,0.615254,0.162293,0.228005
1.253000,99441.000000,105499.000000,97367.000000,125449.000000,560026.000000,106003.000000,4.142393,3.806400,0.253559,0.700648,0.163593,0.244504
1.253000,101481.000000,105574.000000,96988.000000,119467.000000,551258.000000,110732.000000,4.193768,3.929608,0.258789,0.736823,0.173156,0.238248
1.254000,101222.000000,103761.000000,102348.000000,116376.000000,545591.000000,113696.000000,3.969940,3.768609,0.265434,0.747942,0.185582,0.265679
1.255000,94514.000000,103753.000000,100524.000000,123741.000000,546270.000000,109336.000000,3.835320,3.853405,0.259845,0.654304,0.175005,0.284578
1.256000,92721.000000,105732.000000,96855.000000,126861.000000,552675.000000,111482.000000,4.098820,3.548464,0.245573,0.697865,0.171118,0.278053
1.257000,97412.000000,103146.000000,100218.000000,127820.000000,550464.000000,111929.000000,4.190677,3.635688,0.225348,0.733542,0.179788,0.263211
1.258000,99760.000000,104508.000000,101095.000000,119744.000000,555142.000000,110547.000000,3.616424,3.885467,0.216002,0.668056,0.159841,0.261664
1.258000,100441.000000,99610.000000,102209.000000,123501.000000,558204.000000,112459.000000,3.644540,3.773465,0.226743,0.699662,0.173463,0.241761
1.259000,103541.000000,101011.000000,101272.000000,126578.000000,550941.000000,108291.000000,3.789171,3.268614,0.248972,0.733217,0.203277,0.245059
1.260000,103274.000000,105023.000000,98879.000000,120930.000000,545197.000000,111118.000000,3.910248,3.768049,0.274004,0.707535,0.188315,0.224719
1.261000,99441.000000,103224.000000,95488.000000,123656.000000,543035.000000,110046.000000,3.940646,3.659906,0.285074,0.719570,0.184981,0.232429
1.262000,100139.000000,95115.000000,93921.000000,126550.000000,540410.000000,114746.000000,3.723590,3.562784,0.252133,0.699488,0.183162,0.195279
1.263000,97098.000000,103137.000000,95722.000000,124335.000000,537606.000000,117984.000000,3.648736,3.511732,0.192157,0.687407,0.187029,0.198816
1.263000,95269.000000,101400.000000,99449.000000,125373.000000,548429.000000,116866.000000,3.368749,3.764624,0.171818,0.632704,0.167972,0.220405
