1.2900000,30.0000000,12.0400000,100.0490000,0.0035104
1.3000000,30.1000179,12.0400000,100.0490000,0.0027315
1.3100000,30.2000357,12.0400000,100.0500000,0.0029636
1.3200000,30.3000536,12.0400000,100.0500000,0.0012444
1.3300000,30.4000714,12.0400000,100.0500000,0.0008277
1.3500000,30.5000893,12.0400000,100.0500000,0.0027385
1.3600000,30.6001072,12.0400000,100.0510000,0.0025996
1.3700000,30.7001250,12.0400000,100.0510000,0.0041205
1.3800000,30.8001429,12.0400000,100.0510000,0.0038060
1.3900000,30.9001607,12.0400000,100.0510000,0.0032567
1.4000000,31.0001786,12.0400000,100.0520000,0.0036408
1.4100000,31.1001965,12.0400000,100.0520000,0.0026622
1.4300000,31.2002143,12.0400000,100.0520000,0.0020546
1.4400000,31.3002322,12.0410000,100.0520000,0.0016852
1.4500000,31.4002500,12.0410000,100.0530000,0.0022837
1.4600000,31.5002679,12.0410000,100.0530000,0.0009156
1.4700000,31.6002858,12.0410000,100.0530000,0.0009137
1.4800000,31.7003036,12.0410000,100.0530000,0.0022546
1.4900000,31.8003215,12.0410000,100.0540000,0.0033416
1.5000000,31.9003393,12.0410000,100.0540000,0.0023275
1.5100000,32.0003572,12.0410000,100.0540000,0.0035381
1.5300000,32.1003751,12.0410000,100.0540000,0.0020804
1.5400000,32.2003929,12.0410000,100.0540000,0.0033302
1.5500000,32.3004108,12.0410000,100.0550000,0.0020156
1.5600000,32.4004286,12.0410000,100.0550000,0.0010068
1.5700000,32.5004465,12.0410000,100.0550000,0.0033159
1.5800000,32.6004644,12.0410000,100.0550000,0.0025311
1.5900000,32.7004822,12.0410000,100.0560000,0.0034617
1.6000000,32.8005001,12.0410000,100.0560000,0.0027065
1.6100000,32.9005179,12.0410000,100.0560000,0.0027213
1.6200000,33.0005358,12.0410000,100.0560000,0.0020214
1.6300000,33.1005537,12.0410000,100.0560000,0.0015278
1.6400000,33.2005715,12.0410000,100.0560000,0.0007503
1.6600000,33.3005894,12.0410000,100.0570000,0.0015937
1.6700000,33.4006073,12.0410000,100.0570000,0.0022923
1.6800000,33.5006251,12.0410000,100.0570000,0.0011953
1.6900000,33.6006430,12.0410000,100.0570000,0.0034311
1.7000000,33.7006608,12.0410000,100.0580000,0.0025402
1.7100000,33.8006787,12.0410000,100.0580000,0.0038123
1.7200000,33.9006966,12.0410000,100.0580000,0.0036554
1.7300000,34.0007144,12.0410000,100.0580000,0.0016802
1.7400000,34.1007323,12.0410000,100.0580000,0.0015729
1.7500000,34.2007501,12.0410000,100.0590000,0.0012535
1.7700000,34.3007680,12.0410000,100.0590000,0.0015739
1.7800000,34.4007859,12.0410000,100.0590000,0.0009824
1.7900000,34.5008037,12.0410000,100.0590000,0.0011779
1.8000000,34.6008216,12.0410000,100.0590000,0.0016665
1.8100000,34.7008394,12.0410000,100.0590000,0.0023543
1.8200000,34.8008573,12.0410000,100.0590000,0.0018292
1.8300000,34.9008752,12.0410000,100.0600000,0.0009314
1.8400000,35.0008930,12.0410000,100.0600000,0.0003431
1.8500000,35.1009109,12.0410000,100.0600000,0.0005876
1.8600000,35.2009287,12.0410000,100.0600000,0.0005873
1.8700000,35.3009466,12.0410000,100.0600000,0.0013450
1.8800000,35.4009645,12.0410000,100.0600000,0.0019572
1.8900000,35.5009823,12.0410000,100.0610000,0.0010061
