0.6400000,30.0000000,14.4470000,100.0160000,0.0008572
0.6600000,30.1000179,14.4470000,100.0170000,0.0122354
0.6700000,30.2000357,14.4470000,100.0170000,0.0117145
0.6900000,30.3000536,14.4470000,100.0180000,0.0049124
0.7000000,30.4000714,14.4470000,100.0190000,0.0018533
0.7200000,30.5000893,14.4470000,100.0190000,0.0015683
0.7300000,30.6001072,14.4470000,100.0200000,0.0082283
0.7400000,30.7001250,14.4470000,100.0200000,0.0102863
0.7600000,30.8001429,14.4470000,100.0210000,0.0101021
0.7700000,30.9001607,14.4480000,100.0220000,0.0082388
0.7800000,31.0001786,14.4480000,100.0220000,0.0045349
0.8000000,31.1001965,14.4480000,100.0230000,0.0004841
0.8100000,31.2002143,14.4480000,100.0230000,0.0004208
0.8200000,31.3002322,14.4480000,100.0240000,0.0010136
0.8400000,31.4002500,14.4480000,100.0240000,-0.0002372
0.8500000,31.5002679,14.4480000,100.0250000,0.0000599
0.8600000,31.6002858,14.4480000,100.0250000,0.0020997
0.8800000,31.7003036,14.4480000,100.0250000,0.0015645
0.8900000,31.8003215,14.4480000,100.0260000,0.0033970
0.9000000,31.9003393,14.4480000,100.0260000,0.0022329
0.9100000,32.0003572,14.4480000,100.0270000,0.0033560
0.9300000,32.1003751,14.4480000,100.0270000,0.0017556
0.9400000,32.2003929,14.4480000,100.0270000,0.0038291
0.9500000,32.3004108,14.4480000,100.0280000,0.0025780
0.9600000,32.4004286,14.4490000,100.0280000,0.0020086
0.9800000,32.5004465,14.4490000,100.0280000,0.0029997
0.9900000,32.6004644,14.4490000,100.0290000,0.0008856
1.0000000,32.7004822,14.4490000,100.0290000,-0.0000544
1.0100000,32.8005001,14.4490000,100.0290000,-0.0004936
1.0200000,32.9005179,14.4490000,100.0300000,0.0020242
1.0300000,33.0005358,14.4490000,100.0300000,0.0001092
1.0500000,33.1005537,14.4490000,100.0300000,-0.0004890
1.0600000,33.2005715,14.4490000,100.0310000,-0.0018417
1.0700000,33.3005894,14.4490000,100.0310000,-0.0012956
1.0800000,33.4006073,14.4490000,100.0310000,-0.0008079
1.0900000,33.5006251,14.4490000,100.0310000,0.0004294
1.1100000,33.6006430,14.4490000,100.0320000,0.0011249
1.1200000,33.7006608,14.4490000,100.0320000,0.0022972
1.1300000,33.8006787,14.4490000,100.0320000,0.0031983
1.1400000,33.9006966,14.4490000,100.0320000,0.0042523
1.1500000,34.0007144,14.4490000,100.0330000,0.0041917
1.1600000,34.1007323,14.4490000,100.0330000,0.0050802
