1.2100000,30.0000000,15.5500000,100.0370000
1.2200000,30.1000179,15.5500000,100.0370000
1.2300000,30.2000357,15.5500000,100.0370000
1.2400000,30.3000536,15.5500000,100.0370000
1.2600000,30.4000714,15.5500000,100.0370000
1.2700000,30.5000893,15.5500000,100.0370000
1.2800000,30.6001072,15.5500000,100.0380000
1.2900000,30.7001250,15.5500000,100.0380000
1.3000000,30.8001429,15.5500000,100.0380000
1.3100000,30.9001607,15.5500000,100.0380000
1.3200000,31.0001786,15.5500000,100.0390000
1.3300000,31.1001965,15.5500000,100.0390000
1.3500000,31.2002143,15.5500000,100.0390000
1.3600000,31.3002322,15.5500000,100.0390000
1.3700000,31.4002500,15.5500000,100.0390000
1.3800000,31.5002679,15.5500000,100.0400000
1.3900000,31.6002858,15.5500000,100.0400000
1.4000000,31.7003036,15.5500000,100.0400000
1.4100000,31.8003215,15.5510000,100.0400000
1.4300000,31.9003393,15.5510000,100.0400000
1.4400000,32.0003572,15.5510000,100.0400000
1.4500000,32.1003751,15.5510000,100.0410000
1.4600000,32.2003929,15.5510000,100.0410000
1.4700000,32.3004108,15.5510000,100.0410000
1.4800000,32.4004286,15.5510000,100.0410000
1.4900000,32.5004465,15.5510000,100.0410000
1.5000000,32.6004644,15.5510000,100.0410000
1.5100000,32.7004822,15.5510000,100.0420000
1.5300000,32.8005001,15.5510000,100.0420000
1.5300000,32.9005179,15.5510000,100.0420000
1.5500000,33.0005358,15.5510000,100.0420000
1.5600000,33.1005537,15.5510000,100.0420000
1.5700000,33.2005715,15.5510000,100.0420000
1.5800000,33.3005894,15.5510000,100.0430000
1.5900000,33.4006073,15.5510000,100.0430000
1.6000000,33.5006251,15.5510000,100.0430000
1.6100000,33.6006430,15.5510000,100.0430000
1.6200000,33.7006608,15.5510000,100.0430000
1.6300000,33.8006787,15.5510000,100.0430000
1.6400000,33.9006966,15.5510000,100.0430000
1.6600000,34.0007144,15.5510000,100.0440000
1.6700000,34.1007323,15.5510000,100.0440000
1.6800000,34.2007501,15.5510000,100.0440000
1.6900000,34.3007680,15.5510000,100.0440000
1.7000000,34.4007859,15.5510000,100.0440000
1.7100000,34.5008037,15.5510000,100.0440000
1.7200000,34.6008216,15.5510000,100.0440000
1.7300000,34.7008394,15.5510000,100.0440000
1.7400000,34.8008573,15.5510000,100.0450000
1.7500000,34.9008752,15.5510000,100.0450000
1.7600000,35.0008930,15.5510000,100.0450000
1.7700000,35.1009109,15.5510000,100.0450000
1.7800000,35.2009287,15.5510000,100.0450000
1.7900000,35.3009466,15.5510000,100.0450000
1.8100000,35.4009645,15.5510000,100.0450000
1.8200000,35.5009823,15.5510000,100.0450000
1.8300000,35.6010002,15.5510000,100.0460000
1.8400000,35.7010180,15.5510000,100.0460000
1.8500000,35.8010359,15.5510000,100.0460000
1.8600000,35.9010538,15.5510000,100.0460000
1.8700000,36.0010716,15.5510000,100.0460000
1.8800000,36.1010895,15.5510000,100.0460000
1.8900000,36.2011073,15.5510000,100.0460000
1.9000000,36.3011252,15.5520000,100.0460000
1.9100000,36.4011431,15.5520000,100.0470000
1.9200000,36.5011609,15.5520000,100.0470000
1.9300000,36.6011788,15.5520000,100.0470000
1.9400000,36.7011966,15.5520000,100.0470000
1.9500000,36.8012145,15.5520000,100.0470000
1.9700000,36.9012324,15.5520000,100.0470000
1.9800000,37.0012502,15.5520000,100.0470000
1.9800000,37.1012681,15.5520000,100.0470000
2.0000000,37.2012859,15.5520000,100.0470000
2.0100000,37.3013038,15.5520000,100.0470000
2.0200000,37.4013217,15.5520000,100.0480000
2.0300000,37.5013395,15.5520000,100.0480000
2.0400000,37.6013574,15.5520000,100.0480000
2.0500000,37.7013752,15.5520000,100.0480000
2.0600000,37.8013931,15.5520000,100.0480000
2.0700000,37.9014110,15.5520000,100.0480000
2.0800000,38.0014288,15.5520000,100.0480000
2.0900000,38.1014467,15.5520000,100.0480000
2.1000000,38.2014645,15.5520000,100.0480000
2.1100000,38.3014824,15.5520000,100.0490000
2.1200000,38.4015003,15.5520000,100.0490000
2.1300000,38.5015181,15.5520000,100.0490000
2.1400000,38.6015360,15.5520000,100.0490000
2.1600000,38.7015538,15.5520000,100.0490000
2.1600000,38.8015717,15.5520000,100.0490000
2.1800000,38.9015896,15.5520000,100.0490000
2.1900000,39.0016074,15.5520000,100.0490000
2.2000000,39.1016253,15.5520000,100.0490000
2.2100000,39.2016432,15.5520000,100.0490000
2.2200000,39.3016610,15.5520000,100.0500000
2.2300000,39.4016789,15.5520000,100.0500000
2.2400000,39.5016967,15.5520000,100.0500000
2.2500000,39.6017146,15.5520000,100.0500000
2.2600000,39.7017325,15.5520000,100.0500000
2.2700000,39.8017503,15.5520000,100.0500000
2.2800000,39.9017682,15.5520000,100.0500000
2.2900000,40.0017860,15.5520000,100.0500000
2.3000000,40.1018039,15.5520000,100.0500000
2.3100000,40.2018218,15.5520000,100.0500000
2.3200000,40.3018396,15.5520000,100.0500000
2.3300000,40.4018575,15.5520000,100.0510000
2.3400000,40.5018753,15.5520000,100.0510000
2.3500000,40.6018932,15.5520000,100.0510000
2.3600000,40.7019111,15.5520000,100.0510000
2.3700000,40.8019289,15.5520000,100.0510000
2.3800000,40.9019468,15.5520000,100.0510000
2.3900000,41.0019646,15.5520000,100.0510000
2.4100000,41.1019825,15.5520000,100.0510000
2.4100000,41.2020004,15.5520000,100.0510000
2.4300000,41.3020182,15.5520000,100.0520000
2.4400000,41.4020361,15.5520000,100.0520000
2.4500000,41.5020539,15.5520000,100.0520000
