1.0100000,30.0000000,11.6580000,100.0310000,0.0069590
1.0200000,30.1000179,11.6580000,100.0320000,0.0058147
1.0300000,30.2000357,11.6580000,100.0320000,0.0076593
1.0500000,30.3000536,11.6580000,100.0330000,0.0056543
1.0600000,30.4000714,11.6580000,100.0330000,0.0073274
1.0700000,30.5000893,11.6580000,100.0330000,0.0046842
1.0800000,30.6001072,11.6580000,100.0340000,0.0055904
1.0900000,30.7001250,11.6580000,100.0340000,0.0035707
1.1100000,30.8001429,11.6580000,100.0340000,0.0040410
1.1200000,30.9001607,11.6580000,100.0350000,0.0033303
1.1300000,31.0001786,11.6580000,100.0350000,0.0020351
1.1400000,31.1001965,11.6580000,100.0360000,0.0020282
1.1500000,31.2002143,11.6580000,100.0360000,0.0011178
1.1700000,31.3002322,11.6580000,100.0360000,0.0015923
1.1800000,31.4002500,11.6580000,100.0370000,0.0007937
1.1900000,31.5002679,11.6590000,100.0370000,0.0020069
1.2000000,31.6002858,11.6590000,100.0370000,0.0027905
1.2100000,31.7003036,11.6590000,100.0380000,0.0029409
1.2200000,31.8003215,11.6590000,100.0380000,0.0039302
1.2300000,31.9003393,11.6590000,100.0380000,0.0035038
1.2400000,32.0003572,11.6590000,100.0390000,0.0057369
1.2600000,32.1003751,11.6590000,100.0390000,0.0053630
1.2700000,32.2003929,11.6590000,100.0390000,0.0053536
1.2800000,32.3004108,11.6590000,100.0390000,0.0038392
1.2900000,32.4004286,11.6590000,100.0400000,0.0034168
1.3000000,32.5004465,11.6590000,100.0400000,0.0019127
1.3100000,32.6004644,11.6590000,100.0400000,0.0014956
1.3200000,32.7004822,11.6590000,100.0400000,0.0000514
1.3300000,32.8005001,11.6590000,100.0410000,0.0012852
1.3500000,32.9005179,11.6590000,100.0410000,0.0007183
1.3600000,33.0005358,11.6590000,100.0410000,0.0018449
1.3700000,33.1005537,11.6590000,100.0420000,0.0042987
1.3800000,33.2005715,11.6590000,100.0420000,0.0033719
1.3900000,33.3005894,11.6590000,100.0420000,0.0052547
1.4000000,33.4006073,11.6590000,100.0420000,0.0019869
1.4100000,33.5006251,11.6590000,100.0420000,0.0029507
1.4300000,33.6006430,11.6590000,100.0420000,0.0014726
1.4300000,33.7006608,11.6590000,100.0430000,-0.0008114
1.4500000,33.8006787,11.6590000,100.0430000,0.0003039
1.4600000,33.9006966,11.6590000,100.0430000,0.0003542
1.4700000,34.0007144,11.6590000,100.0430000,0.0034368
1.4800000,34.1007323,11.6590000,100.0440000,0.0033305
1.4900000,34.2007501,11.6590000,100.0440000,0.0054438
1.5000000,34.3007680,11.6590000,100.0440000,0.0041786
1.5100000,34.4007859,11.6590000,100.0440000,0.0048804
1.5200000,34.5008037,11.6590000,100.0450000,0.0022611
1.5300000,34.6008216,11.6590000,100.0450000,0.0011039
1.5400000,34.7008394,11.6590000,100.0450000,0.0012026
1.5600000,34.8008573,11.6590000,100.0450000,-0.0008011
1.5700000,34.9008752,11.6590000,100.0450000,0.0011000
1.5800000,35.0008930,11.6600000,100.0460000,0.0030465
1.5900000,35.1009109,11.6600000,100.0460000,0.0027948
1.6000000,35.2009287,11.6600000,100.0460000,0.0044387
1.6100000,35.3009466,11.6600000,100.0460000,0.0032382
1.6200000,35.4009645,11.6600000,100.0470000,0.0017920
1.6300000,35.5009823,11.6600000,100.0470000,0.0014421
1.6400000,35.6010002,11.6600000,100.0470000,0.0002485
1.6600000,35.7010180,11.6600000,100.0470000,0.0010426
1.6700000,35.8010359,11.6600000,100.0480000,0.0026788
1.6800000,35.9010538,11.6600000,100.0480000,0.0041646
1.6900000,36.0010716,11.6600000,100.0480000,0.0046062
1.7000000,36.1010895,11.6600000,100.0480000,0.0033647
1.7100000,36.2011073,11.6600000,100.0480000,0.0032141
1.7200000,36.3011252,11.6600000,100.0490000,0.0010374
1.7300000,36.4011431,11.6600000,100.0490000,-0.0004444
1.7400000,36.5011609,11.6600000,100.0490000,0.0010853
1.7500000,36.6011788,11.6600000,100.0490000,0.0008871
1.7600000,36.7011966,11.6600000,100.0490000,0.0024636
1.7700000,36.8012145,11.6600000,100.0500000,0.0041837
1.7800000,36.9012324,11.6600000,100.0500000,0.0028035
1.7900000,37.0012502,11.6600000,100.0500000,0.0032447
1.8100000,37.1012681,11.6600000,100.0500000,0.0019658
1.8200000,37.2012859,11.6600000,100.0500000,0.0013259
1.8300000,37.3013038,11.6600000,100.0510000,0.0014229
1.8400000,37.4013217,11.6600000,100.0510000,0.0010788
1.8500000,37.5013395,11.6600000,100.0510000,0.0030881
1.8600000,37.6013574,11.6600000,100.0510000,0.0019593
1.8700000,37.7013752,11.6600000,100.0520000,0.0030348
1.8800000,37.8013931,11.6600000,100.0520000,0.0023488
1.8900000,37.9014110,11.6600000,100.0520000,0.0000490
1.9000000,38.0014288,11.6600000,100.0520000,0.0001468
1.9100000,38.1014467,11.6600000,100.0520000,0.0002444
1.9200000,38.2014645,11.6600000,100.0530000,0.0005373
1.9300000,38.3014824,11.6600000,100.0530000,0.0028808
1.9400000,38.4015003,11.6600000,100.0530000,0.0036123
1.9600000,38.5015181,11.6600000,100.0530000,0.0018540
1.9700000,38.6015360,11.6600000,100.0530000,0.0031719
