,sample,FTIR_777,FTIR_808,FTIR_825,FTIR_841,FTIR_854,FTIR_875,FTIR_908,FTIR_972,FTIR_997,FTIR_1018,FTIR_1066,FTIR_1082,FTIR_1166,FTIR_1195,FTIR_1213,FTIR_1261,FTIR_1367,FTIR_1377,FTIR_1398,FTIR_1409,FTIR_1435,FTIR_1490,FTIR_1541,FTIR_1577,FTIR_1631,FTIR_1645,FTIR_1658,FTIR_1739,FTIR_1978,FTIR_2162,FTIR_2952,FTIR_2960,FTIR_3297
52,313.0,0.0,0.0,0.0,0.002240794282266839,0.0,0.00447551502607948,0.012719116468999248,0.0044747567998135555,0.0,0.011001428806794208,0.0,0.0,0.0,0.0,0.0,0.09720257683768638,0.0,0.0,0.0,0.05506694465211214,0.0,0.0,0.0,0.0,0.04137861575797969,0.0,0.0,0.0,0.19496038720621797,0.02688345784876462,0.0,0.054785014387863096,0.0
53,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013209287482167044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027762346962568477,0.055991840122158174,0.0,0.022401869284214462,0.047779195617574315,0.0,0.0,0.0,0.16514833076570976,0.23036714251201384,0.0,0.13104137946305927,0.1445927849407681,0.0291242521310311,0.0,0.0,0.0
54,318.0,0.0,0.0,0.0,0.1833442800533037,0.0,0.05980234534487009,0.058445059426624715,0.1418664311455743,0.12708399530550718,0.0,0.0,0.0,0.020759384783054564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16245151192589458,0.24494897427831783,0.0,0.0,0.1926911478658944,0.20000000000000004,0.0,0.18026076452336737,0.0
55,320.0,0.0,0.0,0.0,0.1125511286086355,0.0,0.0,0.03110994053716669,0.05671578258532816,0.08207626005178985,0.0,0.0,0.0,0.014121593566650777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896229987133225,0.0,0.0,0.0,0.15637346771444305,0.16255805251494176,0.0,0.0919395358848794,0.16534511259166382,0.0,0.0,0.028585310945127663,0.0
56,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05086405590105288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0939498265260054,0.0,0.0,0.0,0.24494897427831783,0.0,0.0,0.0,0.24494897427831783,0.0,0.0,0.24494897427831783,0.12646252638783234,0.20000000000000004,0.0,0.0,0.0
57,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025610327924332488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02576306070761484,0.08034583568325505,0.0,0.0,0.11839406849942406,0.01455908929629352,0.0,0.0,0.0
58,401.0,0.0,0.0,0.0,0.0761546596274528,0.0,0.041967349049389965,0.0,0.058856566015723075,0.051775091129070104,0.0069338942320038574,0.0,0.0,0.026986269094393413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11413666279143514,0.0,0.06612632271950791,0.0,0.02870638078001056,0.022945550751611428,0.140726179525009,0.0,0.0,0.0
59,402.0,0.0,0.0,0.0,0.06080225093677332,0.0,0.07349840566051921,0.008798782152867115,0.044772992779572765,0.05452510673064771,0.02720585025066775,0.0,0.0,0.03280775710815752,0.0,0.0,0.035777025169280545,0.0,0.0,0.0,0.0,0.0,0.0,0.15136732232005576,0.12644048197187807,0.0,0.1430206252741127,0.0,0.0,0.0980816970212642,0.11515053927603786,0.0,0.03242233433010928,0.09763026977132008
60,403.0,0.0,0.0,0.0,0.07050660723741285,0.0,0.0006964522516747625,0.045951133211801706,0.0342001680695204,0.009752015630760986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019594804880928362,0.0,0.0,0.0,0.0,0.0,0.04712541324782168,0.0,0.0,0.08397045585083081,0.0,0.02030340222150939,0.11474562293036435,0.14384705634647985,0.0,0.11352488172247509,0.0
61,404.0,0.0,0.0,0.004197693317716138,0.0,0.0,0.0,0.0,0.0,0.0,0.04691331726738582,0.0,0.0,0.0,0.0,0.0,0.0,0.0866552101649756,0.0,0.0,0.0,0.004897941530925725,0.0,0.16336428129300903,0.0,0.0,0.1320222364479763,0.0,0.0,0.12222499155376715,0.1664346541033701,0.11133566993867526,0.11133566993867526,0.0
62,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023804643287551483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797969821217834,0.049713827176262396,0.0,0.0,0.12967712699725387,0.0,0.1526900535802257,0.0,0.0,0.14292682215426458,0.0,0.04551233789701218,0.11753604656072766,0.16523531611598677,0.0,0.0,0.0
63,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007998498480628686,0.0103993494973385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07688291149624916,0.0,0.0,0.0,0.14285714285714288,0.0,0.18442777839082936,0.0,0.0,0.17948028107598868,0.0,0.0,0.1807479128388989,0.14793324960399057,0.0,0.12621657509800557,0.0
64,407.0,0.0,0.0,0.046212586110220326,0.125,0.0,0.14609701034236547,0.1172587983217182,0.0,0.043411593257381254,0.030807125419638162,0.0,0.04501168033887855,0.0,0.0,0.0,0.0,0.06429808908583849,0.16366341767699427,0.0,0.0,0.14839107785320493,0.0,0.1614315491791884,0.0,0.0,0.1238442875430042,0.0,0.125,0.14615503197213375,0.17257396318475496,0.0,0.0,0.060033939514919525
65,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769893438375845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050845521210134824,0.0,0.0,0.05092589394410855,0.16454195936676924,0.0,0.0,0.0,0.0,0.160645029428483,0.0,0.0,0.06997505507363395,0.15429961932397887,0.0,0.04894703795265666,0.0
66,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032979704940412545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04501473389118275,0.0,0.0,0.0,0.0,0.0,0.03786421123391805,0.0,0.0,0.09712750578288461,0.0,0.0,0.08804482845522922,0.1351175646028089,0.0,0.030179541481483996,0.0
67,410.0,0.0,0.0,0.0,0.02660563614038356,0.0,0.05157650156370565,0.027114698692959297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02675465865989398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059784139749437526,0.0,0.0,0.08418293825570712,0.1709629511892228,0.0,0.02170389864786585,0.0
68,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07599177399513918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575787278732176,0.01330092008942616,0.0,0.16366341767699427,0.13101484706648575,0.0,0.030107133202832998,0.0,0.0,0.1183968807112833,0.0,0.1889822365046136,0.13606391314061697,0.131972976602069,0.0,0.0,0.0
