,sample,FTIR_777,FTIR_808,FTIR_825,FTIR_841,FTIR_854,FTIR_875,FTIR_908,FTIR_972,FTIR_997,FTIR_1018,FTIR_1066,FTIR_1082,FTIR_1166,FTIR_1195,FTIR_1213,FTIR_1261,FTIR_1367,FTIR_1377,FTIR_1398,FTIR_1409,FTIR_1435,FTIR_1490,FTIR_1541,FTIR_1577,FTIR_1631,FTIR_1645,FTIR_1658,FTIR_1739,FTIR_1978,FTIR_2162,FTIR_2952,FTIR_2960,FTIR_3297
14,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5622689475140735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36830019245534723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08402598962347413,0.125,0.010499927236592188,0.17051233789701192,0.3052854451896589,0.7166831684303409,0.0,0.0,0.0
15,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013967004648828875,0.0,0.0,0.0,0.0,0.11691108391353218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06091020666452933,0.19501722939777216,0.0,0.0,0.1813415114517722,0.5293800572624762,0.0,0.0,0.0
16,17.0,0.0,0.0,0.0,0.0,0.0069986861705501,0.0,0.5580674582348231,0.0,0.0,0.0,0.0,0.0027971968912997624,0.0,0.0,0.0,0.0,0.3437915049930529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05740896559848713,0.23843261861669293,0.0,0.2811477596224053,0.07421871867702248,0.2716773269172051,0.0,0.0,0.0
17,18.0,0.0,0.0,0.0,0.4017120357712757,0.0,0.25846125844065826,0.26966522985199226,0.5193537355903016,0.3296865052698112,0.0,0.0,0.0,0.0776154061587926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45613132548348645,0.0,0.0,0.0,0.11683707790501999,0.08722224379045415,0.0039970801194378425,0.0672108137427473,0.15364578858622277,0.6206221569415872,0.36013632899063036,0.9867844738035954,0.0
18,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004197693317716612,0.0,0.0,0.0,0.0,0.21004409627024911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11062782980232538,0.0,0.1862470449057646,0.17223828468006314,0.7111039584938897,0.0,0.0,0.0
19,20.0,0.0,0.0,0.0,0.7443334829482384,0.0,0.0,0.11340984284748981,0.665205434855708,0.539861004691348,0.0,0.0,0.0,0.3535989343088274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3500937389119294,0.0,0.007699008822429587,0.0,0.04971003121472905,0.0,0.0,0.42855190648354047,0.05810921381169552,0.4908664055360097,0.375,1.0,0.0
20,21.0,0.0,0.0,0.0,0.42081880844596076,0.0,0.4232791670960415,0.13371704103053353,0.5944803653216609,0.3227840585967537,0.0,0.0,0.0,0.1890398561861532,0.0,0.0,0.05250343214449433,0.0,1.0,0.0,0.0,0.4257205459384335,0.0,0.0,0.0,0.09102847175555774,0.0013967004648826374,0.028006132566802174,0.26013272130308546,0.40611359596860086,0.9159512346073183,0.0966266614995896,1.0,0.0
21,22.0,0.0,0.0,0.0,0.43972551020258765,0.0,0.08401839770040642,0.07209519826819538,0.5685711814329495,0.34519200141942064,0.07772396812714315,0.0,0.0,0.07770618478599109,0.0,0.0,0.0308071254196359,0.0,1.0,0.0,0.0,0.502070376947355,0.0,0.4600605128934032,0.056008469172070134,0.32422251463855634,0.3830395685865281,0.6558071254196357,0.48492378562758365,0.08541130220375556,0.4982057259093288,0.11973485253546601,1.0,0.0
22,23.0,0.0,0.03569367906595956,0.0,0.8129957674580094,0.0,0.0545889929379843,0.0,0.9541052723233459,0.817197256737239,0.0,0.0,0.0,0.46843780572411275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9943790344866641,0.0,0.0,0.0,0.0,0.0,0.0,0.3746024263742233,0.331891081330044,0.8049524029099584,0.75,1.0,0.0
23,40.0,0.0,0.0,0.0,0.1316314802370378,0.0,0.0,0.0,0.0,0.0,0.0,0.39492480840340155,0.0,0.0,0.0,0.0,0.0,0.2464570033570873,1.0,0.0,0.0,0.11200934642107285,0.0,0.2772694207739896,0.1960391320060817,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
24,41.0,0.0,0.023331484542856468,0.0,0.3426294859197357,0.0,0.23948235827624972,0.19791152185668218,0.3953941711865638,0.1904573914285752,0.0,0.0,0.0,0.31648870880053753,0.0,0.09056037429290786,0.19138599443082172,0.0,1.0,0.0,0.0,0.10363167427279792,0.0,0.37113027874005194,0.0,0.16666666666666666,0.3361292649041217,0.03734151008906925,0.6138918588357631,0.4257610361947968,0.5,0.3333333333333333,0.5,0.16666666666666666
25,50.0,0.0,0.0,0.0,0.027989683400149363,0.0,0.8832160452345895,0.0,1.0,0.04853029765424507,0.0,0.0,0.0,0.34916325067902926,0.08214221188827149,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4500000778880413,0.029846889404620335,0.0,0.024265148827133532,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3379662257803646
26,51.0,0.0,0.0,0.0,0.0,0.0,0.1008154975738287,0.12508064640096203,0.1418866035179648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15311237419319482,0.0,0.0,0.1923145974330578,0.03173446310135717,0.0,1.0,1.0,1.0,1.0,0.0
27,52.0,0.0,0.0,0.0,0.5377602600517544,0.0,0.44252650305543756,0.11200934642107334,0.6778099026934598,0.3286194603735298,0.0,0.0,0.0,0.07840865378151377,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15497814862603435,0.9467558293859367,0.5732454579551421,0.0,0.0,0.0,0.03733644880702413,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.050407748786905536
28,53.0,0.0,0.0,0.0,0.08587686902537035,0.0,0.0,0.029857011968711062,0.048530297654268535,0.0,0.0,0.0,0.0,0.005592318246298533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5107120376907295,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6619629162709617,0.7936348867643662,0.708646130484882,1.0,1.0,0.0
29,54.0,0.0,0.0,0.0,0.18856981773184014,0.0,0.0,0.011193848847244002,0.2875382318653114,0.007459191710130567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018663502029238367,0.0,0.0,0.0,0.0,0.0,0.5835452389557118,0.9336845294060868,1.0,1.0,0.0429384345126869
30,55.0,0.0,0.0,0.0,0.2782015890225101,0.0,0.020530491690023266,0.119478660695296,0.46866910301521775,0.04480576308123313,0.0,0.0,0.0,0.020531285702942832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20352128495079222,0.0,0.0,0.0,0.0,0.0,0.40705738281696857,0.56764763971265,1.0,1.0,0.0
31,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020530491690022735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026132477395675202,0.6358304388754565,0.6358304388754565,0.0
32,57.0,0.0,0.0,0.0,0.0,0.0,0.024265148827134566,0.0,0.0279896834001543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014928505984356901,0.0,0.5377617657705923,0.0466629690857128,0.0,0.0,0.0,0.0,0.6022084020771787,0.6601057102665121,1.0,1.0,0.029867134532794732
33,58.0,0.0,0.0,0.0,0.29314021757095926,0.0,0.0,0.022387697694486036,0.44065917448688124,0.07093824047692222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.502283321823508,0.0,0.0,0.0,0.0,0.0,0.06721370590391657,0.3333333333333333,1.0,1.0,0.10642760584357193
34,59.0,0.0,0.12882542610216485,0.0,0.5545662171687636,0.0,0.009326520278688499,0.16802920347774497,0.5097503315234443,0.02613247739567663,0.0,0.0,0.0,0.1549584602749075,0.0,0.0,0.985969729325606,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.11763157725492117,0.5256580533304833,0.6666666666666666,0.0,0.0,0.0261324773956815
35,60.0,0.0,0.0,0.0,0.1269479749695089,0.0,0.0,0.01865304055737663,0.33235411751064925,0.0,0.0,0.0,0.0,0.11948031166093642,0.0,0.0,0.6385960027537901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282277740444641,0.0,0.6666666666666666,0.6105860742258216,0.6105860742258216,0.03920377737556233
36,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060156743863325,0.0,1.0,0.0,0.0,0.0,0.0,0.9224370622452311,0.0,1.0,1.0,0.0,0.0,0.07655034874669467,0.6666666666666666,1.0,0.0,0.0
37,62.0,0.0,0.0,0.0,0.26699761761117796,0.0,0.0,0.14001927494940913,0.2203144033973056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5387192307462833,0.0,0.3370586183454181,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.06346892620266927
38,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013061177415799832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5405966818789292,0.4752401819794705,0.6666666666666666,0.0,0.0
39,64.0,0.0,0.0,0.0,0.32488480323640684,0.0,0.0,0.06906078934429104,0.34542541749053884,0.059724146501489994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3286295829376282,0.0,0.026133590951014033,0.0,0.0,0.014928505984355767,0.0,0.0,0.9308582301429867,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.07840755475116293
40,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41361833921713914,0.0,0.33423401846456335,0.0,0.6666666666666666,0.6666666666666666,0.0,0.03173446310135697,0.37627176784602484,0.3417008829175065,1.0,0.0,0.013061177415783802
41,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11200934642107285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009326520278688634,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3557311535919117,0.0,0.0,0.5573925164318405,0.23340594850535826,0.0,0.0,0.0
42,67.0,0.0,0.0,0.0,0.5732395028543126,0.0,0.0,0.2744669318854218,0.7226257883387969,0.12508064640095903,0.0,0.0,0.08213208932418141,0.0,0.0,0.0,0.0,0.0,1.0,0.11389692011780907,0.0,0.15124349148892427,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.36410882574018705,0.0,1.0,0.3333333333333333,0.3333333333333333,0.06161172019821976
43,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06160159763415853,0.03172434053726687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2726097258809567,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16244746290025847,0.2651505341708235,1.0,1.0,0.0,0.0
44,69.0,0.0,0.0,0.0,0.2035084462802886,0.0,0.0,0.04292831194860147,0.6684732598506803,0.08587686902536977,0.0,0.0,0.0,0.005592487700272034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3958534114056325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39772073997419044,1.0,1.0,0.3333333333333333,0.09335630586372233
45,70.0,0.0,0.0,0.0,0.2725996033168496,0.0,0.0111938488472441,0.0802748833197158,0.41638390309565726,0.044795640517142236,0.0,0.0,0.0,0.03919487972093133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3248949258005169,0.0,0.5078854092017221,0.0,0.0,0.0,0.0,0.0,0.22404906053441762,0.6666666666666666,1.0,0.0,0.0
46,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41899816309163535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19267794058268012,0.2688649461797546,0.0,0.02688345784874816,0.00895710359061374,0.0,0.0,0.0,0.0,0.3159276996458129,0.0,0.0,0.1893410433130968,0.0,0.0,0.0,0.0
47,303.0,0.0,0.0,0.0,0.32376440609527923,0.0,0.0,0.1971595291472146,0.11761133212674005,0.10640736071537156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35849671747042927,0.0,0.0,0.0,0.0,0.0,0.0,0.0638444164292273,0.582582219235571,0.00447551502609684,0.0,0.7781006306706095,0.0
48,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220747000759116,0.0,0.0,0.0,0.34057036321229417,0.0,0.0,0.0,0.4066798680776218,0.4,0.0,0.4346958701443855,0.2912911096177857,0.4,0.0,0.0,0.0
49,308.0,0.0,0.0,0.001118878756519905,0.0,0.0,0.0,0.1058699379140422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11988553087050502,0.31901031016854353,0.25,0.0,0.0,0.842293473693174,0.0,0.0,0.0,0.8766079137173056,0.05,0.0,1.0,0.6534518935661018,0.029963031602271123,0.0,0.09397255102021523,0.0
50,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06943425505800258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918604184960338,0.25317938620388586,0.11650308206251485,0.0,0.0,0.05487516576172232,0.0,0.0,0.0,0.00895710359061338,0.5209907441655032,0.0,0.12882745061496523,0.3327397303012688,0.4,0.0,0.0,0.0
51,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5310378772049787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041430400068120446,0.0,0.0,0.0,0.0,0.0313650464132822,0.0,0.0,0.3988431616281415,0.0,0.0,0.0,0.0
52,313.0,0.0,0.0,0.0,0.06383226935232525,0.0,0.00447551502607948,0.02575091363070662,0.006710235769892161,0.0,0.0358293729872809,0.0,0.0,0.0,0.0,0.0,0.8789667410653177,0.0,1.0,0.0,0.13554375992332937,0.0,0.0,0.0,0.0,0.9086420814592184,0.0,0.0,0.0,0.4122879273217429,0.02688345784876462,0.0,0.5220747000754236,0.0
53,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842508282440075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22741025195781747,0.20724310341741575,0.0,0.02240186928421446,0.17139646843959908,0.0,0.0,0.0,0.17476980693990826,0.37477588047836213,0.0,0.29240543322044343,0.5467295107193013,0.0291242521310311,0.0,0.0,0.0
54,318.0,0.0,0.0,0.0,0.5338601274423908,0.0,0.3786638660108317,0.8520468419858448,0.40555947093648814,0.2778341968472416,0.0,0.0,0.0,0.029119317323637463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1624515119258946,0.4,0.0,1.0,0.31257865529932105,0.2,0.0,0.7389170984234692,0.0
55,320.0,0.0,0.0,0.0,0.6016228970963662,0.0,0.0,0.5142319200879772,0.5265562886404453,0.27670772616764727,0.0,0.0,0.0,0.0190347176143864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30473587531138746,0.0,0.0,0.0,0.2487160182547154,0.7405825102892025,0.0,0.840297855850069,0.2700035639362504,0.0,0.0,0.9714146890548723,0.0
56,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447490767223421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400010543340472,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.49519124222716326,0.2,0.0,0.0,0.0
57,325.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22965104624008434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02576306070761484,0.1859677048127887,0.0,0.0,0.4257266194768901,0.01455908929629352,0.0,0.0,0.0
58,401.0,0.0,0.0,0.0,0.5353188812093703,0.0,0.157525480279619,0.0,0.43552402092335296,0.30667834969295843,0.007695891887611725,0.0,0.0,0.048303333598532325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11413666279143515,0.0,0.34029405988854505,0.0,0.028706380780010563,0.0315035776713101,0.3252596010930071,0.0,1.0,0.0
59,402.0,0.0,0.0,0.0,0.428121396955137,0.0,0.23845416663470412,0.008798782152867115,0.2680646625075163,0.21204480545080126,0.027205850250667744,0.0,0.0,0.032807757108157524,0.0,0.0,0.03760465611168819,0.0,1.0,0.0,0.0,0.0,0.0,0.2220814338778876,0.12644048197187807,0.0,0.343715329863664,0.0,0.0,0.15363711210271694,0.238471519601719,0.0,0.9675776656698908,0.09763026977132007
60,403.0,0.0,0.0,0.0,0.1365332177294961,0.0,0.0006964522516747625,0.5132515725894856,0.0546003808225861,0.014697620554300461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06020236652825306,1.0,0.0,0.0,0.0,0.0,0.05461222260152367,0.0,0.0,0.8080940299655601,0.0,0.02030340222150939,0.157548256048822,0.5227182093331942,0.0,0.4411335985516942,0.0
61,404.0,0.0,0.0,0.004197693317716138,0.0,0.0,0.0,0.0,0.0,0.0,0.046913317267385825,0.0,0.0,0.0,0.0,0.0,0.0,0.6617231735973358,0.0,0.0,0.0,0.004897941530925725,0.0,0.25139688020704,0.0,0.0,0.5139745965718974,0.0,0.0,0.1565035776713103,0.4737274061393265,0.11133566993867527,0.11133566993867527,0.0
62,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023804643287551486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6687256557294197,0.0497138271762624,0.0,0.0,0.18171630930834612,0.0,0.28814044976310615,0.0,0.0,0.42994860694842296,0.0,0.04551233789701219,0.2720369409276284,0.4453578636005464,0.0,0.0,0.0
63,406.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007998498480628686,0.0103993494973385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14323342436362005,1.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.5686123947296025,0.0,0.0,0.4417609253172227,0.4917634709859922,0.0,0.3048863879136965,0.0
64,407.0,0.0,0.0,0.046212586110220326,0.125,0.0,0.4232867590191087,0.4383250137761867,0.0,0.04341159325738126,0.030807125419638162,0.0,0.12672215082151708,0.0,0.0,0.0,0.0,0.9019462703431548,0.75,0.0,0.0,0.775205139713969,0.0,0.7377365349272199,0.0,0.0,0.8627361663650184,0.0,0.125,0.29234793507220597,0.6162336114695284,0.0,0.0,0.06161425083927654
65,408.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00769893438375845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15473207934985284,1.0,0.0,0.12953073559739145,0.3347072580290139,0.0,0.0,0.0,0.0,0.523085415266674,0.0,0.0,0.13513651726461998,0.4218900585542276,0.0,0.115521975371483,0.0
66,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639632086872953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1883364016607889,1.0,0.0,0.0,0.0,0.0,0.07211142607130441,0.0,0.0,0.7363090982078649,0.0,0.0,0.33469207418287716,0.21112293830157314,0.0,0.07631187139334224,0.0
67,410.0,0.0,0.0,0.0,0.02660563614038356,0.0,0.13931902673620086,0.8511308253663733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882047031335202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49644561547248406,0.0,0.0,0.19745481227863299,0.4362584327903672,0.0,0.02170389864786585,0.0
68,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302271878490936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388897675005942,0.013300920089426162,0.0,0.75,0.5328812983285253,0.0,0.030107133202833,0.0,0.0,0.5500278896482953,0.0,0.5,0.4677430306540078,0.40438385322401904,0.0,0.0,0.0
69,412.0,0.0,0.014701416515842888,0.0,0.0,0.0,0.0,0.9204933580893429,0.0,0.009099430810171137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8206795179956418,1.0,0.0,0.0,0.4114091111253031,0.0,0.28044460326498627,0.0,0.0,0.8301613385854595,0.0,0.03921010397813636,0.5588094620249041,0.27064403642428625,0.0,0.08192524498377922,0.125
70,413.0,0.0,0.0,0.0,0.0,0.0,0.0720211922596822,0.3456921787146188,0.0,0.0,0.0,0.0,0.0584120315898809,0.0,0.0,0.0,0.0,0.743844151257491,0.8571428571428571,0.0,0.0,0.19006520303568955,0.0,0.3257202597054345,0.0,0.0,0.7014551460793859,0.0,0.0,0.4001418361190855,0.6710226753255937,0.0,0.0,0.0
71,414.0,0.0,0.020303402221509875,0.0,0.0,0.0,0.027305884353593813,0.10782304098795813,0.0,0.0,0.0,0.0,0.021003650434718236,0.0,0.0,0.0,0.0,0.6942752256076913,0.9856354217253933,0.0,0.0,0.33402219366194064,0.0,0.16981285948973335,0.0,0.0,0.43765513325524924,0.0,0.0,0.24576814302847916,0.5395241664501832,0.0,0.0,0.0
