12910.99075,13860.77893,10554.12888,6830.33677,12206.31183,16159.23923,16701.51480,37281.13061,17461.94897,13295.72401,11967.93591,16509.57438,15138.63799,12581.69500,11188.46524,18917.92858,10206.51487,10932.37622,16021.57003,11405.94939,15186.22014,12664.64481,11874.20407,13364.64818,11088.25954,8442.98851
14286.52678,15371.94117,11645.03575,7385.69735,13556.37028,17870.92014,18469.41760,41885.35526,19389.92580,14663.29774,13135.97014,18441.27470,16761.57996,13815.49135,12273.87678,20695.47892,11286.63844,12160.49400,17464.37924,12646.23945,17002.99067,14034.77839,13169.59932,14890.52218,12462.49490,9409.94609
15772.95818,17000.49124,12830.14414,7967.64785,15016.92138,19713.81425,20364.32338,46938.60309,21481.69431,16129.48017,14379.90582,20554.59261,18511.01668,15125.34266,13432.66132,22556.47627,12456.67626,13516.82266,18953.75657,13997.74368,19011.98443,15526.25812,14585.46339,16591.36639,14071.96809,10511.27827
17405.06165,18796.85772,14136.49074,8591.01441,16628.08884,21735.37088,22434.75364,52580.41289,23779.30431,17734.28961,15726.48656,22900.79637,20428.43416,16547.36877,14697.96830,24540.49732,13746.16217,15033.59767,20529.50541,15499.04749,21268.72031,17180.39142,16159.78919,18463.55557,15795.00000,11722.66667
19192.02100,20775.65588,15576.83123,9256.37990,18401.55361,23946.47245,24686.25265,58866.91563,26291.63099,19486.35945,17175.73060,25500.15279,22521.65163,18084.49699,16078.00304,26630.90187,15166.25076,16735.02297,22174.07387,17169.78438,23809.76571,19017.26191,17913.84130,20490.02852,17658.68670,13021.99076
21133.51675,22924.87633,17145.57147,9962.16769,20331.69393,26345.43335,27121.10124,65790.50147,29034.06480,21376.92397,18729.13035,28360.55774,24795.89245,19731.49588,17559.63518,28842.40283,16719.27492,18629.23744,23885.30185,19000.70546,26646.34355,21029.78553,19851.95354,22742.74305,19672.02830,14500.29630
23221.36327,25230.75773,18840.54344,10702.97738,22407.92692,28920.63869,29722.57350,73327.36963,32001.24979,23391.28491,20372.66675,31482.40523,27241.90051,21472.07959,19129.80467,31140.68116,18407.45811,20738.25953,25618.62489,20992.22603,29806.67360,23219.23345,21988.71067,25236.59170,21809.81450,15976.07739
25490.66961,27733.54567,20689.24015,11487.91190,24661.92755,31717.10885,32529.41403,81640.80908,35232.37511,25572.39556,22131.39228,34914.43238,29895.08515,23340.73663,20829.33243,33548.09726,20248.87151,23081.04484,27427.21696,23184.54460,33320.30307,25625.49447,24345.75841,27957.47002,24105.79551,17674.93001
27930.06876,30411.55933,22690.48955,12308.07913,27071.15586,34720.59466,35509.63482,90713.31114,38707.65466,27909.02458,23982.11277,38650.16644,32735.64877,25319.48449,22657.01129,35990.60583,22238.51788,25677.92067,29260.98278,25589.16185,37202.43570,28257.78349,26935.07109,30918.32151,26615.74226,19288.17357
30586.34227,33314.52492,24870.29887,13176.84124,29688.53382,37968.02817,38732.55975,100708.36725,42505.30317,30424.97945,25969.00376,42767.60652,35831.61846,27438.69967,24608.00484,38547.77420,24414.06756,28566.67566,31159.33215,28233.62842,41533.59799,31153.86675,29795.69899,34168.93059,29544.11534,21561.11133
33452.43266,36407.72668,27220.68790,14081.78005,32488.62929,41414.89060,42169.98908,111580.52871,46622.62007,33079.93453,28073.02285,47276.67272,39182.94640,29665.59531,26632.21237,41127.32393,26777.58321,31779.63052,33035.41519,31126.52112,46360.36687,34329.59378,32949.50255,37810.72766,32139.85303,23478.15658
36568.85334,39757.78840,29779.66261,15037.42313,35531.12821,45154.72789,45873.85622,123581.06232,51117.79993,35945.87649,30324.07888,52231.44009,42824.53206,32042.95449,28814.41175,43811.00299,29359.10387,35352.23513,34979.65800,34305.91914,51737.98256,37815.33743,36431.84058,41719.22170,35270.36099,25939.17730
39916.82536,43318.48121,32535.52768,16021.91021,38788.63292,49168.16730,49779.24337,136724.13051,55978.60809,38993.83913,32681.05732,57608.76673,46729.83722,34514.52583,31148.24312,46455.15315,32154.56016,39320.82522,36898.69449,37777.86619,57706.16409,41610.48865,40264.96671,45924.21729,38696.73301,28406.95180
43538.37641,47177.26776,35513.94024,17065.05922,42322.80315,53503.94903,53989.22692,151169.54497,61272.75320,42281.10743,35184.26953,63522.82502,50959.87117,37137.75346,33650.01983,49186.94652,35215.02233,43732.45146,38871.96397,41574.74436,64356.40893,45773.88748,44511.49919,50473.25210,42093.43333,31152.70000
