14226.35587,15466.92728,11305.21007,5836.18338,13719.71297,17635.61714,18152.91547,46597.41413,19667.71411,14132.66423,12024.47897,19598.80548,16688.71451,12684.35911,11383.72681,18046.59311,11158.87187,12531.53820,14650.01569,12802.77803,18426.19942,14135.60599,13339.52466,15500.09431,14001.26752,10045.74270
12324.95740,13399.66096,9810.63696,4912.93698,11915.17531,15238.47418,15643.31800,41082.57306,17093.23584,12169.33113,10264.35910,17199.32271,14447.77519,10820.94297,9769.89591,15155.90240,9691.01879,11027.92479,12200.54547,11179.80518,16309.60808,12323.87986,11673.81245,13547.78804,12364.66202,8840.02110
10650.05005,11584.01901,8497.64413,4125.21960,10324.53808,13137.54626,13443.14319,36138.86681,14809.18215,10454.59266,8729.50109,15054.31240,12468.67414,9203.55596,8366.31281,12659.79941,8400.07751,9695.09177,10108.06491,9749.22903,14416.90226,10729.33837,10204.86746,11830.74657,10759.13333,7730.00000
9169.04786,9984.26247,7340.78938,3451.32961,8917.55649,11290.21549,11506.91201,31688.76970,12773.41883,8952.17242,7385.33648,13128.26964,10713.11295,7794.65713,7141.95574,10494.37270,7261.30167,8511.36866,8313.18947,8485.26286,12719.79523,9322.62517,8906.88111,10343.00565,9380.00869,6746.67286
7891.37497,8599.77991,6337.49083,2886.94581,7696.64251,9696.76055,9840.04383,27755.16197,11016.90305,7658.50717,6242.74360,11445.45705,9200.89540,6592.75840,6090.88469,8683.67666,6278.74867,7481.84441,6815.32405,7382.91716,11229.91244,8100.52592,7783.14493,9031.19168,8143.33606,5923.33516
6788.19358,7399.62104,5465.97306,2414.09088,6635.19038,8320.24844,8401.84366,24266.49157,9501.11541,6542.16224,5269.74269,9973.97944,7896.95385,5564.65415,5186.60004,7165.04797,5431.65663,6590.25531,5559.45008,6420.70018,9924.89873,7038.87895,6813.79718,7883.05077,7106.65890,5139.99498
5834.77803,6361.82214,4711.23184,2016.64424,5714.65155,7134.65846,7166.53221,21202.91777,8186.33892,5585.04348,4441.78948,8683.93390,6770.22557,4692.21092,4414.98400,5894.04140,4696.57516,5804.45046,4524.46703,5582.52225,8766.51576,6116.21407,5965.68367,6874.88283,6030.00184,4436.66788
5008.00336,5461.20178,4055.67683,1681.39624,4912.87921,6110.71134,6101.00553,18503.86391,7041.16920,4762.28080,3733.36171,7547.94146,5791.92749,3949.08519,3755.59734,4820.54377,4057.24000,5111.56674,3665.92912,4851.50488,7734.90803,5314.23511,5223.97916,5989.78842,5236.66430,3989.99773
4296.76363,4682.57618,3487.16303,1400.29251,4219.08462,5225.55764,5190.15978,16129.67764,6054.10871,4054.55339,3135.22310,6557.77946,4953.25749,3318.04506,3188.48073,3934.45693,3503.87671,4501.39323,2960.74222,4212.99739,6823.98174,4616.51391,4575.57362,5214.59565,4549.99550,3349.99690
3683.26075,4003.84409,2989.87824,1163.06930,3614.13531,4452.18693,4407.78996,14021.68030,5201.18581,3439.63013,2627.57097,5691.82168,4232.52336,2776.75081,2694.59300,3195.67461,3023.82684,3964.05664,2373.07446,3651.94053,6018.84668,4008.55220,4009.89139,4540.67438,3876.66979,2883.33551
3156.04975,3421.30540,2561.71571,964.43281,3094.32108,3792.19548,3739.42652,12187.24864,4466.33881,2916.17148,2200.08517,4936.39945,3614.02557,2321.56986,2276.81798,2589.66626,2608.03913,3489.35062,1899.14887,3164.29753,5305.27785,3479.55642,3513.31544,3946.16053,3276.65834,2429.99338
2701.00332,2918.01311,2190.34108,795.81523,2645.21961,3227.33324,3162.59264,10587.86403,3830.03110,2467.88671,1837.13568,4271.48901,3079.27696,1935.60750,1922.84528,2084.41519,2245.59177,3067.56771,1513.03751,2738.43852,4667.39961,3017.55889,3076.09052,3417.82104,2860.00726,2100.00572
2309.97585,2488.66745,1870.06687,656.38960,2260.65932,2744.45664,2674.39447,9193.26384,3284.54458,2087.89903,1532.74977,3696.51650,2623.64728,1612.30995,1622.47360,1675.80766,1933.96956,2696.88652,1203.40054,2367.21357,4105.85853,2615.46062,2694.61717,2952.68648,2400.00000,1790.00000
