10.00000,42519.20548,42656.63247,6023.47600,1.00365,45673.38523,44018.34078,6344.14943,0.96385,34361.55993,37858.07018,5112.88549,1.10185,22125.01547,30321.71826,3754.13306,1.37040,40048.00309,38479.46038,5554.52541,0.96125,53356.40492,53066.40953,7526.39542,0.99477,55205.04286,54299.89341,7744.72516,0.98337,120646.66749,99582.98500,15645.56434,0.82556,57127.29873,54818.37702,7918.43399,0.95994,43900.70761,45468.05841,6321.22068,1.03609,39340.53876,43113.31476,5837.41817,1.09623,53439.46301,49470.26064,7282.64901,0.92598,49670.30740,49227.76695,6994.13128,0.99126,41321.66387,45014.11094,6111.43804,1.08923,36812.01910,41891.36488,5577.22476,1.13791,63230.31986,66666.96681,9191.78210,1.05439,33428.15219,35140.61222,4850.34654,1.05115,35318.86644,36528.99996,5081.20080,1.03447,53552.69599,58321.58547,7921.11267,1.08909,37128.56353,38350.36233,5338.05660,1.03261,48795.42890,46184.38047,6718.68284,0.94622,41299.65540,42309.75691,5912.90068,1.02483,38684.55396,39864.22571,5555.14077,1.03053,42943.72167,41973.07934,6016.77240,0.97729,34523.67186,23825.15253,4194.67877,0.69011,34675.35496,22554.65793,4136.55702,0.65045,34524.65717,22746.06083,4134.42738,0.65884,26099.27340,20706.74845,3331.59030,0.79339,26440.97416,20236.04068,3329.60976,0.76533,29851.13495,30759.65198,4286.33076,1.03043
7.94328,37358.04857,38524.70525,6757.62091,1.03167,40219.26910,39956.27422,7139.29175,0.99385,30022.98354,33826.44808,5695.18398,1.12691,18855.65789,26686.90213,4114.96166,1.41564,35301.00889,34943.65755,6254.93377,0.99025,46854.63970,48076.56612,8453.91677,1.02624,48500.75752,49274.02800,8706.80666,1.01583,107835.85735,91510.43639,17809.86259,0.84866,50413.02540,49814.66359,8924.86388,0.98846,38423.95408,41026.11568,7078.49956,1.06805,34272.35919,38775.89863,6517.02920,1.13164,47424.64627,44943.49029,8227.39387,0.94809,43697.84192,44581.83376,7861.22715,1.02026,36034.53159,40530.14062,6829.54315,1.12464,31983.71597,37349.04891,6191.99846,1.16789,54943.53406,60534.88654,10296.78933,1.10167,29298.05274,31536.78424,5420.37857,1.07670,31083.57161,32768.09058,5687.12474,1.05411,46358.90659,52873.95519,8856.91655,1.14081,32634.81586,34466.24958,5976.78594,1.05570,43303.83887,41745.13522,7573.75557,0.96390,36300.78235,38100.92853,6626.68652,1.04989,33984.81005,35860.30748,6221.21266,1.05510,38142.38588,38085.01878,6787.85032,0.99860,31695.71829,22756.90705,4912.22476,0.71798,31491.52047,21606.50626,4807.97512,0.68610,31387.62018,21861.80585,4815.49504,0.69651,23341.01760,19553.20757,3833.27637,0.83772,23696.51753,18915.30862,3817.07648,0.79823,26282.62259,27533.42060,4791.96639,1.04759
6.30957,32735.76057,34682.01093,7561.75443,1.05981,35315.46549,36150.06242,8013.24321,1.02393,26196.14414,30146.81812,6332.05420,1.15097,16028.56482,23407.87873,4498.35476,1.46059,31030.88996,31625.78493,7025.23750,1.01936,41022.23587,43394.06466,9468.59335,1.05779,42468.68592,44551.59049,9759.63547,1.04892,96188.72292,83852.89660,20232.80207,0.87163,44351.86104,45111.75945,10030.96499,1.01736,33529.72833,36885.77994,7903.94513,1.10038,29750.18447,34745.36162,7253.03426,1.16795,41992.10267,40722.62294,9274.29989,0.97008,38332.18515,40241.35986,8812.25057,1.04966,31305.13165,36348.39874,7606.49790,1.16094,27733.34391,33213.01208,6860.48621,1.19770,47477.59290,54685.14637,11485.81958,1.15160,25625.72688,28228.91841,6044.70776,1.10182,27327.10178,29325.87252,6355.04125,1.07309,39893.57781,47681.65160,9860.38029,1.19540,28641.17597,30892.43969,6678.95078,1.07839,38389.69031,37646.37358,8524.46543,0.98063,31845.05422,34207.50696,7409.94588,1.07425,29805.74973,32161.20276,6952.06694,1.07896,33713.41061,34396.86792,7630.45470,1.02062,28623.70692,21573.70273,5680.77804,0.75370,28405.90695,20671.90217,5567.97806,0.72773,28447.20663,20962.50209,5600.44799,0.73689,20765.80576,18272.00294,4383.83861,0.87991,21065.30588,17671.50285,4357.81863,0.83889,23087.40710,24641.40648,5351.73860,1.06731
5.01187,28635.03163,31157.09559,8447.27217,1.08827,30951.41212,32635.85111,8978.82899,1.05436,22836.42780,26822.24093,7031.57238,1.17451,13602.57506,20485.79415,4908.78153,1.50574,27227.83531,28559.48250,7876.83264,1.04881,35845.27951,39071.89020,10585.11578,1.08969,37105.33395,40185.90566,10918.62867,1.08279,85684.47388,76692.29058,22954.98826,0.89468,38940.96368,40760.29738,11253.33131,1.04681,29201.27449,33085.30305,8809.13257,1.13326,25763.87488,31057.74280,8055.57621,1.20525,37126.83685,36833.78594,10439.33528,0.99215,33561.33458,36244.77156,9860.99589,1.07959,27128.84201,32513.24846,8453.20375,1.19825,24016.31271,29484.69337,7590.92714,1.22763,40876.21172,49234.12963,12776.48493,1.20417,22383.56703,25224.78447,6731.65835,1.12684,24007.82829,26205.02118,7093.87205,1.09172,34196.01793,42849.61850,10946.25462,1.25290,25111.02791,27640.35974,7454.07929,1.10095,34009.56469,33899.03865,9584.77170,0.99681,27900.59789,30651.14726,8273.53827,1.09828,26111.63436,28786.43427,7757.72255,1.10250,29732.39052,30981.74077,8560.29949,1.04183,25754.52908,20464.71154,6563.46987,0.79461,25714.02737,19572.51143,6447.78989,0.76116,25493.22988,19894.21112,6452.08024,0.78037,18377.62400,17099.41212,5008.57287,0.93045,18801.02285,16357.61351,4972.36299,0.87004,20301.72790,21836.52821,5949.07327,1.07560
3.98107,24993.55497,27918.02314,9417.17191,1.11716,27050.69277,29371.38295,10035.46128,1.08573,19883.96191,23817.99485,7796.99246,1.19772,11518.66140,17876.61508,5344.47941,1.55152,23826.90655,25714.01486,8810.30985,1.07894,31230.94634,35061.10772,11800.81195,1.12227,32314.52877,36121.38451,12180.57834,1.11758,76139.35402,69932.05462,25981.40592,0.91820,34109.77176,36721.29650,12596.21594,1.07667,25357.28248,29579.80202,9791.79518,1.16681,22244.03769,27671.49564,8923.19114,1.24373,32769.39251,33241.79090,11730.30371,1.01443,29312.10551,32547.61427,11008.51753,1.10995,23427.37991,28987.55284,9367.32598,1.23725,20754.57878,26113.70285,8382.86675,1.25799,35021.06994,44121.86945,14160.31916,1.25959,19518.41738,22490.56390,7483.52898,1.15205,21087.64295,23379.41277,7911.85632,1.10896,29140.87995,38309.89834,12100.43573,1.31447,21986.81006,24673.53940,8304.99125,1.12238,30109.07455,30470.92283,10764.69298,1.01215,24411.22695,27399.18886,9222.01723,1.12198,22854.41652,25703.83379,8643.32588,1.12464,26153.58963,27821.91894,9591.17818,1.06367,22830.16516,19565.92081,7552.56490,0.85702,23101.15861,18536.72387,7439.90479,0.80242,22748.76135,18669.92808,7392.24619,0.82070,16354.14517,15464.63680,5653.77378,0.94561,16668.54752,15051.92965,5641.42314,0.90302,17864.95409,19599.55016,6661.47216,1.09710
3.16228,21778.04830,24965.02166,10481.61201,1.14655,23589.75494,26368.91832,11194.35391,1.11807,17297.12098,21118.12070,8635.87344,1.22074,9737.39680,15564.42472,5808.49583,1.59806,20807.07395,23098.31650,9835.76657,1.10980,27148.92701,31378.64505,13127.85759,1.15559,28071.06955,32379.15752,13558.18236,1.15335,67527.10793,63617.47258,29352.01194,0.94220,29822.94697,33007.08679,14074.48861,1.10705,21968.93695,26378.32798,10861.34605,1.20111,19159.48223,24591.87746,9863.73110,1.28341,28884.82922,29947.55354,13162.99079,1.03696,25551.65996,29159.25544,12266.87833,1.14081,20175.49042,25777.95284,10357.08949,1.27792,17906.88022,23085.79270,9243.38868,1.28885,29890.04762,39397.54261,15649.20028,1.31792,16997.40066,20018.04541,8307.95615,1.17752,18519.84540,20832.76950,8818.28079,1.12512,24719.39111,34113.68163,13332.12304,1.38016,19231.32721,21985.36673,9240.69787,1.14295,26641.99165,27351.70240,12079.09347,1.02684,21335.34838,24446.64215,10265.50252,1.14549,19989.17225,22908.13286,9618.34472,1.14571,22968.97309,24934.47807,10729.39225,1.08581,20543.76058,17905.77871,8617.78987,0.87159,20658.05833,17316.77916,8524.22901,0.83826,20419.85622,17509.97991,8506.28867,0.85750,14408.66975,14203.17496,6397.97260,0.98574,14698.46910,13788.37824,6373.09306,0.93808,15541.26799,17444.56399,7388.12359,1.12246
2.51189,18928.55776,22266.32063,11643.62695,1.17645,20528.51953,23612.12592,12466.15097,1.15042,15023.92201,18688.64727,9552.67811,1.24378,8219.27374,13518.48108,6303.19454,1.64463,18136.51613,20699.06690,10964.56472,1.14093,23550.66230,28001.54358,14577.34822,1.18892,24324.61778,28938.58585,15061.82994,1.18962,59766.88907,57727.29847,33105.25058,0.96597,26005.34716,29581.67492,15692.61966,1.13768,18995.24206,23460.28380,12026.78370,1.23542,16445.26499,21789.25117,10877.19387,1.32482,25414.26600,26927.34035,14750.83842,1.05975,22212.78705,26051.26142,13640.57025,1.17242,17325.36940,22854.42206,11426.78479,1.31933,15419.65939,20364.71298,10176.73957,1.32046,25371.46860,35022.02849,17234.18271,1.38033,14784.64183,17783.21219,9213.12466,1.20276,16256.32151,18535.86997,9821.75450,1.14030,20859.01027,30234.42722,14638.60018,1.44969,16802.46398,19555.47726,10271.29704,1.16353,23563.04314,24519.27133,13547.06629,1.04079,18616.52782,21763.80275,11410.05403,1.16877,17470.38839,20374.05559,10692.13432,1.16579,20160.65478,22325.89068,11982.69215,1.10788,18344.78449,16692.39228,9874.05745,0.90993,18339.88629,16129.59336,9723.22801,0.87948,17992.98642,16363.89181,9682.46759,0.90946,12729.88971,12799.69238,7186.71519,1.00549,12983.78947,12562.39318,7192.32534,0.96754,13762.78777,15444.08928,8235.45529,1.12216
1.99526,16413.42067,19811.26520,12910.99075,1.20687,17829.69178,21092.61130,13860.77893,1.18280,13030.97905,16509.35418,10554.12888,1.26683,6928.17112,11715.00310,6830.33677,1.69123,15781.61544,18507.72181,12206.31183,1.17232,20389.18097,24920.45538,16159.23923,1.22228,21029.70225,25792.21418,16701.51480,1.22641,52798.04596,52259.62908,37281.13061,0.98952,22620.13114,26439.45942,17461.94897,1.16859,16393.44162,20812.95289,13295.72401,1.26976,14069.84564,19251.95166,11967.93591,1.36799,22322.68583,24167.90633,16509.57438,1.08281,19261.08693,23214.49669,15138.63799,1.20480,14838.31601,20205.41327,12581.69500,1.36152,13253.70205,17928.08952,11188.46524,1.35284,21426.46310,31003.05218,18917.92858,1.44703,12845.90332,15769.69965,10206.51487,1.22778,14262.58645,16469.33881,10932.37622,1.15453,17515.70794,26679.12061,16021.57003,1.52326,14665.15702,17365.54927,11405.94939,1.18414,20830.78296,21953.05210,15186.22014,1.05404,16219.42707,19335.30584,12664.64481,1.19182,15258.61982,18085.21407,11874.20407,1.18492,17691.67298,19979.81939,13364.64818,1.12980,15995.41105,15487.50585,11158.79312,0.96824,16246.50992,15088.40507,11112.49252,0.92872,15920.70982,15088.70617,10993.49297,0.94774,11166.90737,11623.00565,8078.21524,1.04084,11384.70754,11504.60510,8111.94508,1.01053,11917.30865,13801.00782,9138.80521,1.15807
1.58489,14226.35587,17605.19218,14286.52678,1.23735,15466.92728,18811.48761,15371.94117,1.21590,11305.21007,14581.77954,11645.03575,1.28976,5836.18338,10141.73618,7385.69735,1.73805,13719.71297,16524.12614,13556.37028,1.20401,17635.61714,22148.54226,17870.92014,1.25591,18152.91547,22948.23905,18469.41760,1.26414,46597.41413,47246.44002,41885.35526,1.01362,19667.71411,23599.14763,19389.92580,1.19956,14132.66423,18438.26379,14663.29774,1.30460,12024.47897,16983.63562,13135.97014,1.41206,19598.80548,21670.24838,18441.27470,1.10574,16688.71451,20655.71010,16761.57996,1.23724,12684.35911,17835.17749,13815.49135,1.40572,11383.72681,15766.02024,12273.87678,1.38528,18046.59311,27365.24123,20695.47892,1.51656,11158.87187,13974.17629,11286.63844,1.25244,12531.53820,14636.13458,12160.49400,1.16776,14650.01569,23462.15136,17464.37924,1.60157,12802.77803,15412.95303,12646.23945,1.20395,18426.19942,19652.87633,17002.99067,1.06675,14135.60599,17165.54617,14034.77839,1.21408,13339.52466,16045.14722,13169.59932,1.20258,15500.09431,17834.79298,14890.52218,1.15109,14006.66696,14170.17384,12571.42765,1.01167,14275.16423,13793.67638,12524.92731,0.96627,13721.97138,13826.77687,12291.12974,1.00764,9739.97738,10516.38006,9045.88989,1.07926,9939.97783,10331.27973,9046.92992,1.03911,10457.27288,12196.77084,10137.01845,1.16634
1.25893,12324.95740,15623.88068,15772.95818,1.26780,13399.66096,16747.65905,17000.49124,1.24974,9810.63696,12876.95363,12830.14414,1.31249,4912.93698,8770.00891,7967.64785,1.78494,11915.17531,14729.68944,15016.92138,1.23591,15238.47418,19656.22338,19713.81425,1.28975,15643.31800,20379.62089,20364.32338,1.30280,41082.57306,42652.09161,46938.60309,1.03827,17093.23584,21033.15769,21481.69431,1.23050,12169.33113,16309.48848,16129.48017,1.33988,10264.35910,14957.28758,14379.90582,1.45700,17199.32271,19410.31093,20554.59261,1.12846,14447.77519,18349.17055,18511.01668,1.26963,10820.94297,15715.97112,15125.34266,1.45211,9769.89591,13848.50791,13432.66132,1.41767,15155.90240,24077.90074,22556.47627,1.58897,9691.01879,12373.49452,12456.67626,1.27661,11027.92479,13009.81197,13516.82266,1.17985,12200.54547,20557.30659,18953.75657,1.68506,11179.80518,13672.30026,13997.74368,1.22281,16309.60808,17591.24009,19011.98443,1.07885,12323.87986,15227.49114,15526.25812,1.23536,11673.81245,14227.17059,14585.46339,1.21855,13547.78804,15874.28779,16591.36639,1.17207,12342.82914,12835.12371,14144.46887,1.03989,12480.63130,12583.62157,14077.96928,1.00825,12270.52561,12640.62117,13993.46611,1.03016,8600.01999,9500.01803,10177.77760,1.10506,8820.01968,9300.01826,10180.17757,1.05447,9100.02362,10729.62567,11175.87964,1.17894
