,DSC_HFC_120,DSC_TC_120,DSC_HFC_80,DSC_TC_Max,DSC_HFC_Max,DSC_TM_Max,DSC_HFM_Max,DSC_HFM_160,DSC_C_HalfPeak,DSC_M_HalfPeak,DSC_HFC_102,DSC_C_Onset,DSC_M_Onset,DSC_Crystallinity,DSC_fPP,DSC_Melt_Temp
6,0.24841770083130327,123.652,0.0033327778703549364,118.131,3.377,133.333,-2.714,0.0004165972337943696,8.141999999999996,10.621999999999986,0.004996668471296747,123.793,141.974,70.17078532423206,0.0,137.334
7,0.3411059009738579,124.253,0.0034994167638726834,119.932,4.282,133.033,-3.41,0.0004999166805532435,5.681000000000012,7.681000000000012,0.002581612043503319,124.233,139.914,69.69239817437605,0.3956134615384666,135.613
8,0.2848933806717723,123.913,0.003332777870354941,119.212,3.606,132.693,-2.997,0.0004165972337943696,7.180999999999997,9.38199999999999,0.003497667929907718,123.833,140.994,69.43297638101065,0.2448865384615393,136.194
9,0.3177048369666181,124.313,0.003832694550908178,120.052,3.981,132.733,-3.091,0.0004999166805532423,6.680999999999997,9.322000000000003,0.002831445467068157,124.173,141.194,70.64058435037671,0.294974999999999,136.254
10,0.25991003831528825,124.213,0.003666055657390431,119.432,3.317,132.273,-2.788,0.0014997500416597243,7.420999999999992,9.622000000000014,0.0025816120435033425,124.073,140.554,66.22349706872758,1.3697134615384565,135.473
11,0.22509991463191845,123.893,0.0031661389768371916,118.151,3.037,132.553,-2.585,0.0014997500416597284,8.102000000000004,10.14200000000001,0.0024983342356483737,123.833,140.914,64.82887493261563,1.3532163461538502,136.034
12,0.2639073730923257,124.353,0.003332777870354939,119.952,3.34,132.233,-2.797,0.001583069488418596,7.301000000000002,9.481999999999985,0.0024983342356483737,124.153,140.614,65.81327234382908,1.3264557692307628,135.113
13,0.20661224128812047,123.092,0.003166138976837197,117.571,2.82,132.013,-2.483,0.0005832361273121125,8.561999999999998,10.342000000000013,0.00524650189486158,123.092,140.374,64.36330560608498,0.2610519230769236,134.913
14,0.23084608337390966,123.312,0.003166138976837197,118.011,3.05,131.533,-2.584,0.0004999166805532416,7.981999999999999,10.080999999999989,0.005496335318426416,123.252,139.534,66.0121226895076,0.5280923076923102,134.373
15,0.22876413817753605,123.372,0.0034994167638726834,117.951,3.088,131.453,-2.612,0.0005832361273121167,8.182000000000002,10.361999999999995,0.005496335318426421,123.352,139.934,68.43478671675065,0.5290211538461487,135.113
16,0.2276287285452428,122.632,0.0023325558147284176,117.491,3.038,130.913,-2.509,0.00016663889351774705,8.10199999999999,10.701000000000008,0.00641239120483089,122.712,139.814,67.18142764505131,0.0,133.973
17,0.18871854690884884,122.412,0.001833027828695213,116.731,2.668,131.653,-2.253,8.331944675887392e-05,9.661999999999992,11.921999999999997,0.010659559405433061,122.492,140.974,66.23404914675758,0.0,134.133
18,0.20538243626062308,122.432,0.002332944509248454,116.571,3.0,131.473,-2.478,0.00016663889351774784,8.382000000000005,10.480999999999995,0.007328447091235236,122.552,139.534,66.85428840755843,0.08009423076922928,134.733
19,0.23201197268387896,123.172,0.0028328611898016955,117.911,3.129,131.833,-2.595,0.0004165972337943696,7.882000000000005,10.141999999999996,0.005746168741991255,123.232,139.914,67.65185480535847,0.29970576923077236,134.973
20,0.1929546807999094,123.032,0.0031661389768371895,116.711,2.815,133.533,-2.328,0.0004999166805532435,9.361999999999995,11.701999999999984,0.008910725440479206,123.092,141.114,67.64342578874837,0.3002769230769218,135.853
21,0.2325949173388636,123.152,0.0033327778703549364,118.071,3.035,131.333,-2.486,0.0004999166805532408,8.441999999999993,11.022000000000006,0.0064956690126857725,123.112,140.354,68.56802556958004,0.5270538461538476,134.793
22,0.19728512680836843,122.852,0.002332944509248454,117.371,2.826,131.213,-2.425,8.331944675887511e-05,8.242000000000004,10.281000000000006,0.005996002165556093,122.812,139.174,63.14225733788359,0.0,133.633
23,0.21513081153141175,122.492,0.002499583402766201,117.491,3.099,131.753,-2.542,0.00016663889351774708,7.302000000000007,9.320999999999998,0.005329779702716527,122.692,138.774,62.741336518771426,0.0,133.693
24,0.24067286470079338,122.972,0.002332944509248454,118.171,3.132,130.733,-2.636,0.00016655561570989486,7.2620000000000005,9.420999999999992,0.0045802794320220636,122.872,138.254,64.14368088737238,0.0,133.113
25,0.29205527214729765,123.492,0.0029995000833194425,118.832,3.725,132.113,-2.865,0.0004999166805532428,6.140999999999991,8.900999999999996,0.0032478345063428836,123.472,138.414,66.88340682573951,0.5130980769230717,134.313
26,0.3015489422427587,123.532,0.0031661389768371895,119.152,3.818,131.693,-3.052,0.0004999166805532416,5.820999999999998,7.9809999999999945,0.0032478345063428836,123.532,137.934,66.2309199251614,0.4527346153846135,133.773
27,0.2489173676784353,123.352,0.0033322225924691724,118.772,3.154,131.013,-2.608,0.002082986168971836,6.9210000000000065,9.080999999999989,0.003580945737762667,123.232,138.794,63.4107121950129,1.9192673076923035,133.573
28,0.24075614250864824,123.252,0.0031661389768371916,119.012,3.025,130.933,-2.506,0.002082986168971837,7.5020000000000095,9.880999999999986,0.004830112855586855,123.092,139.434,63.32234505544508,1.8995278846153734,133.173
29,0.23434375130381746,123.092,0.002999000333222255,118.312,2.986,130.913,-2.445,0.0014164305949008556,7.501999999999995,10.080999999999989,0.0034976679299077214,122.972,139.214,63.28426971779136,1.4833874999999956,133.673
30,0.20428046266818198,123.612,0.003499416763872686,117.911,2.779,131.473,-2.432,0.0011664722546242319,9.141999999999996,10.961999999999989,0.006578946820540715,123.572,141.014,66.16906509748385,0.7176980769230767,134.813
31,0.2388407529279845,123.893,0.0034994167638726834,118.852,3.096,131.533,-2.696,0.001166472254624231,7.620999999999995,9.541000000000011,0.004580279432022017,123.773,139.534,65.8030167741244,0.9984749999999977,134.393
32,0.2106095760651579,123.753,0.0033322225924691724,118.171,2.821,131.613,-2.499,0.0009165139143476116,9.00200000000001,10.641999999999996,0.006745502436250604,123.692,140.934,66.85441910123569,0.6469499999999978,134.733
33,0.24000664223795604,123.632,0.003999333444425925,118.252,3.268,132.333,-2.891,0.0002499583402766206,8.201999999999998,9.78200000000001,0.005496335318426416,123.712,140.454,70.73090784982908,0.0,135.733
34,0.24950031233341757,123.833,0.004165972337943681,118.632,3.331,131.773,-2.915,0.0003332777870354957,7.801000000000002,9.62100000000001,0.004497001624167072,123.873,139.794,70.23178082532363,0.4169596153846165,134.993
35,0.2655729292494221,123.973,0.004165972337943672,118.992,3.487,131.793,-3.039,0.00024995834027662176,7.500999999999991,9.381,0.00391405696918245,123.993,139.754,71.22867239462126,0.23658461538461503,135.053
36,0.24783475617631867,123.392,0.0031661389768372016,118.512,3.227,131.813,-2.565,0.000999833361106487,7.040999999999997,9.76100000000001,0.00391405696918245,123.352,139.294,64.79735252153033,1.0497115384615372,134.233
37,0.2040306292446172,123.372,0.003499416763872688,117.591,2.801,131.293,-2.361,0.0012497917013831062,8.682000000000002,10.902000000000015,0.00574616874199126,123.312,140.134,65.38730141898714,1.0254749999999953,134.893
38,0.25991003831528825,123.712,0.0036654448517160873,119.432,3.253,131.013,-2.735,0.0014164305949008566,7.021000000000001,9.300999999999988,0.003830779161327505,123.512,138.754,65.34352511316652,1.4366538461538445,133.873
39,0.2414223649714878,123.592,0.0034994167638726834,118.652,3.078,131.193,-2.639,0.0014997500416597295,7.4410000000000025,9.541000000000011,0.0042471682006022336,123.452,139.074,65.02002343831977,1.3442105769230712,133.993
40,0.21369085495579088,123.312,0.0033322225924691698,117.691,2.922,131.693,-2.479,0.0012497917013831006,8.141999999999996,10.14200000000001,0.005413057510571474,123.272,139.694,65.12990777448587,1.0888298076923084,134.773
41,0.22526647024762833,123.692,0.003499416763872686,118.211,3.005,131.613,-2.643,0.0006665555740709898,8.301999999999992,10.001999999999981,0.005496335318426416,123.612,140.234,66.61836148579819,0.5586721153846127,135.013
42,0.20378079582105235,123.612,0.0033327778703549364,117.791,2.856,131.913,-2.381,0.0007498750208298633,9.022000000000006,11.301999999999992,0.006662224628395658,123.592,140.914,66.73295028309867,0.39088269230769307,135.473
43,0.34818451464152833,124.193,0.0031661389768371895,120.092,4.337,131.253,-3.417,0.0006665555740709914,5.100999999999999,7.321000000000012,0.0027481676592132362,124.093,137.774,68.64078760152124,0.8785673076923095,133.533
44,0.24225514305003729,123.793,0.0031661389768371895,119.012,3.118,131.673,-2.702,0.0008331944675887373,7.861000000000004,9.661000000000001,0.004663557239876966,123.732,140.074,66.63642037654654,0.672813461538456,134.453
45,0.2691538749871848,123.953,0.0031661389768371895,119.712,3.392,131.573,-2.92,0.0008331944675887362,6.9609999999999985,8.780999999999992,0.003997334777037395,123.833,139.154,66.94863536613308,0.743088461538455,134.113
46,0.25504082652891225,125.053,0.004498500499833379,119.852,3.445,133.313,-3.116,0.0002499583402766214,8.460999999999999,9.681999999999988,0.004163890392747286,125.113,142.455,72.83945938566553,0.0,136.694
47,0.21702196726998865,124.313,0.0034994167638726834,118.412,3.201,132.593,-2.765,0.00024995834027662176,9.24199999999999,11.082000000000008,0.005329779702716532,124.493,142.515,72.74778020477811,0.0,136.674
48,0.28803532744542554,125.153,0.00433188937020992,120.212,3.833,133.053,-3.343,0.0002499583402766214,7.4210000000000065,8.861999999999995,0.0031645566984879383,125.273,141.314,73.24945392491449,0.0,136.554
