1213.0000,24.2360,0.7699,227.5043,5.9045,0.5021,0.6999
1214.0000,24.2560,0.7860,234.0424,6.0742,0.5168,0.7146
1215.0000,24.2760,0.8026,240.4355,6.2401,0.5318,0.7296
1216.0000,24.2960,0.8189,246.7287,6.4034,0.5467,0.7445
1217.0000,24.3160,0.8352,252.9784,6.5656,0.5616,0.7593
1218.0000,24.3360,0.8519,259.1406,6.7255,0.5767,0.7744
1219.0000,24.3560,0.8683,265.2115,6.8831,0.5916,0.7893
1220.0000,24.3760,0.8849,271.2194,7.0390,0.6067,0.8045
1221.0000,24.3960,0.9015,277.1831,7.1938,0.6218,0.8196
1222.0000,24.4160,0.9178,283.0441,7.3459,0.6366,0.8344
1223.0000,24.4360,0.9344,288.7576,7.4942,0.6517,0.8495
1224.0000,24.4560,0.9508,294.3418,7.6391,0.6666,0.8644
1225.0000,24.4760,0.9674,299.8870,7.7830,0.6817,0.8795
1226.0000,24.4960,0.9840,305.4191,7.9266,0.6968,0.8946
1227.0000,24.5160,1.0004,310.8629,8.0679,0.7117,0.9095
1228.0000,24.5360,1.0173,316.1573,8.2053,0.7271,0.9248
1229.0000,24.5560,1.0339,321.4431,8.3425,0.7422,0.9399
1230.0000,24.5760,1.0506,326.6943,8.4788,0.7573,0.9551
1231.0000,24.5960,1.0673,331.8609,8.6129,0.7725,0.9702
1232.0000,24.6160,1.0837,336.9066,8.7438,0.7874,0.9851
1233.0000,24.6360,1.1004,341.8318,8.8717,0.8026,1.0004
1234.0000,24.6560,1.1170,346.7448,8.9992,0.8177,1.0155
1235.0000,24.6760,1.1335,351.5946,9.1250,0.8327,1.0305
1236.0000,24.6960,1.1502,356.3716,9.2490,0.8479,1.0456
1237.0000,24.7160,1.1668,361.0694,9.3709,0.8629,1.0607
1238.0000,24.7360,1.1837,365.7315,9.4919,0.8783,1.0761
1239.0000,24.7560,1.2005,370.3488,9.6118,0.8936,1.0913
1240.0000,24.7760,1.2169,374.8904,9.7296,0.9085,1.1062
1241.0000,24.7960,1.2335,379.2629,9.8431,0.9236,1.1214
1242.0000,24.8160,1.2502,383.5913,9.9554,0.9388,1.1365
1243.0000,24.8360,1.2669,387.9749,10.0692,0.9539,1.1517
1244.0000,24.8560,1.2836,392.2717,10.1807,0.9691,1.1669
1245.0000,24.8760,1.3000,396.4578,10.2894,0.9841,1.1818
1246.0000,24.8960,1.3166,400.5107,10.3946,0.9992,1.1969
1247.0000,24.9160,1.3334,404.5500,10.4994,1.0144,1.2122
1248.0000,24.9360,1.3501,408.6292,10.6053,1.0296,1.2273
1249.0000,24.9560,1.3668,412.6812,10.7104,1.0448,1.2425
1250.0000,24.9760,1.3833,416.6457,10.8133,1.0598,1.2575
1251.0000,24.9960,1.4000,420.5160,10.9138,1.0749,1.2727
1252.0000,25.0160,1.4168,424.3446,11.0131,1.0903,1.2880
1253.0000,25.0360,1.4332,428.1292,11.1114,1.1051,1.3029
1254.0000,25.0560,1.4498,431.8748,11.2086,1.1203,1.3180
1255.0000,25.0760,1.4665,435.5928,11.3051,1.1354,1.3332
1256.0000,25.0960,1.4832,439.2740,11.4006,1.1506,1.3484
1257.0000,25.1160,1.5002,442.9183,11.4952,1.1661,1.3638
1258.0000,25.1360,1.5167,446.5785,11.5902,1.1810,1.3788
1259.0000,25.1560,1.5333,450.1539,11.6830,1.1961,1.3939
1260.0000,25.1760,1.5500,453.6270,11.7731,1.2114,1.4091
1261.0000,25.1960,1.5666,457.1045,11.8634,1.2264,1.4242
1262.0000,25.2160,1.5833,460.5548,11.9529,1.2416,1.4394
1263.0000,25.2360,1.5999,463.9158,12.0401,1.2567,1.4544
1264.0000,25.2560,1.6166,467.2474,12.1266,1.2719,1.4696
1265.0000,25.2760,1.6334,470.6115,12.2139,1.2871,1.4849
1266.0000,25.2960,1.6499,473.9698,12.3011,1.3022,1.4999
1267.0000,25.3160,1.6668,477.2517,12.3862,1.3175,1.5152
1268.0000,25.3360,1.6835,480.5202,12.4711,1.3327,1.5304
1269.0000,25.3560,1.7001,483.7258,12.5543,1.3478,1.5455
1270.0000,25.3760,1.7169,486.9036,12.6367,1.3630,1.5608
1271.0000,25.3960,1.7333,490.0497,12.7184,1.3780,1.5758
1272.0000,25.4160,1.7500,493.1672,12.7993,1.3932,1.5909
1273.0000,25.4360,1.7669,496.2364,12.8790,1.4085,1.6062
1274.0000,25.4560,1.7835,499.3572,12.9599,1.4236,1.6213
1275.0000,25.4760,1.8001,502.3714,13.0382,1.4387,1.6364
1276.0000,25.4960,1.8166,505.3104,13.1145,1.4537,1.6515
1277.0000,25.5160,1.8334,508.2983,13.1920,1.4690,1.6667
1278.0000,25.5360,1.8503,511.3215,13.2705,1.4844,1.6821
1279.0000,25.5560,1.8668,514.3044,13.3479,1.4994,1.6971
1280.0000,25.5760,1.8833,517.1711,13.4223,1.5144,1.7121
1281.0000,25.5960,1.9000,520.0046,13.4958,1.5295,1.7273
1282.0000,25.6160,1.9165,522.8704,13.5702,1.5445,1.7423
1283.0000,25.6360,1.9334,525.7039,13.6437,1.5599,1.7577
1284.0000,25.6560,1.9500,528.5148,13.7167,1.5750,1.7727
1285.0000,25.6760,1.9667,531.3296,13.7897,1.5901,1.7879
1286.0000,25.6960,1.9836,534.0692,13.8608,1.6055,1.8033
1287.0000,25.7160,2.0002,536.8515,13.9330,1.6206,1.8184
1288.0000,25.7360,2.0170,539.6490,14.0057,1.6359,1.8336
1289.0000,25.7560,2.0336,542.3215,14.0750,1.6510,1.8487
1290.0000,25.7760,2.0502,544.9579,14.1434,1.6660,1.8638
1291.0000,25.7960,2.0672,547.5685,14.2112,1.6815,1.8793
1292.0000,25.8160,2.0837,550.2048,14.2796,1.6965,1.8943
1293.0000,25.8360,2.1004,552.8331,14.3478,1.7117,1.9094
1294.0000,25.8560,2.1170,555.4109,14.4147,1.7268,1.9246
