870.0000,17.3880,0.5875,226.5748,6.3078,0.5062,0.5649
871.0000,17.4080,0.6039,234.3461,6.5241,0.5219,0.5807
872.0000,17.4280,0.6204,242.0537,6.7387,0.5378,0.5966
873.0000,17.4480,0.6369,249.6179,6.9493,0.5537,0.6124
874.0000,17.4680,0.6532,257.0415,7.1560,0.5694,0.6281
875.0000,17.4880,0.6699,264.3932,7.3606,0.5854,0.6442
876.0000,17.5080,0.6863,271.7672,7.5659,0.6012,0.6599
877.0000,17.5280,0.7028,279.0349,7.7683,0.6171,0.6758
878.0000,17.5480,0.7194,286.1438,7.9662,0.6330,0.6918
879.0000,17.5680,0.7360,293.2197,8.1632,0.6489,0.7077
880.0000,17.5880,0.7525,300.2144,8.3579,0.6649,0.7236
881.0000,17.6080,0.7690,307.1075,8.5498,0.6807,0.7394
882.0000,17.6280,0.7857,313.9539,8.7404,0.6967,0.7555
883.0000,17.6480,0.8024,320.7430,8.9294,0.7128,0.7715
884.0000,17.6680,0.8190,327.4803,9.1170,0.7287,0.7875
885.0000,17.6880,0.8355,334.1053,9.3014,0.7447,0.8034
886.0000,17.7080,0.8520,340.5829,9.4817,0.7605,0.8193
887.0000,17.7280,0.8686,346.9958,9.6603,0.7765,0.8352
888.0000,17.7480,0.8854,353.3873,9.8382,0.7926,0.8513
889.0000,17.7680,0.9019,359.7294,10.0148,0.8085,0.8672
890.0000,17.7880,0.9184,365.9624,10.1883,0.8244,0.8831
891.0000,17.8080,0.9351,372.0220,10.3570,0.8404,0.8991
892.0000,17.8280,0.9518,378.0473,10.5247,0.8564,0.9151
893.0000,17.8480,0.9686,384.0450,10.6917,0.8726,0.9314
894.0000,17.8680,0.9851,389.9887,10.8572,0.8885,0.9473
895.0000,17.8880,1.0017,395.8383,11.0200,0.9045,0.9632
896.0000,17.9080,1.0185,401.5596,11.1793,0.9206,0.9793
897.0000,17.9280,1.0351,407.2311,11.3372,0.9366,0.9953
898.0000,17.9480,1.0519,412.8771,11.4944,0.9527,1.0114
899.0000,17.9680,1.0684,418.3744,11.6474,0.9686,1.0273
900.0000,17.9880,1.0849,423.7863,11.7981,0.9844,1.0432
