0.00000,0.00000,-0.12263,0.00000,-0.01226,-0.12263
0.02000,0.00244,-0.11684,0.00244,-0.01168,-0.11684
0.04000,0.01207,0.14182,0.01207,0.01418,0.14182
0.06000,0.02595,0.90600,0.02595,0.09060,0.90600
0.08000,0.03989,2.17787,0.03989,0.21779,2.17787
0.10000,0.05287,3.64571,0.05287,0.36457,3.64571
0.12000,0.06505,5.05752,0.06505,0.50575,5.05752
0.14000,0.07684,6.35115,0.07684,0.63512,6.35115
0.16000,0.08834,7.53867,0.08834,0.75387,7.53867
0.18000,0.09945,8.69179,0.09945,0.86918,8.69179
0.20000,0.11056,9.79449,0.11056,0.97945,9.79449
0.22000,0.12161,10.88180,0.12161,1.08818,10.88180
0.24000,0.13288,11.95904,0.13288,1.19590,11.95904
0.26000,0.14399,13.04102,0.14399,1.30410,13.04102
0.28000,0.15487,14.10115,0.15487,1.41012,14.10115
0.30000,0.16575,15.15196,0.16575,1.51520,15.15196
0.32000,0.17680,16.19411,0.17680,1.61941,16.19411
0.34000,0.18796,17.24861,0.18796,1.72486,17.24861
0.36000,0.19913,18.29374,0.19913,1.82937,18.29374
0.38000,0.21001,19.33403,0.21001,1.93340,19.33403
0.40000,0.22083,20.36654,0.22083,2.03665,20.36654
0.42000,0.23182,21.37080,0.23182,2.13708,21.37080
0.44000,0.24299,22.37485,0.24299,2.23749,22.37485
0.46000,0.25415,23.40929,0.25415,2.34093,23.40929
0.48000,0.26514,24.44377,0.26514,2.44438,24.44377
0.50000,0.27608,25.45626,0.27608,2.54563,25.45626
0.52000,0.28696,26.48274,0.28696,2.64827,26.48274
0.54000,0.29807,27.54032,0.29807,2.75403,27.54032
0.56000,0.30917,28.62072,0.30917,2.86207,28.62072
0.58000,0.32011,29.71633,0.32011,2.97163,29.71633
0.60000,0.33105,30.81676,0.33105,3.08168,30.81676
0.62000,0.34198,31.89470,0.34198,3.18947,31.89470
0.64000,0.35303,32.97230,0.35303,3.29723,32.97230
0.66000,0.36408,34.07026,0.36408,3.40703,34.07026
0.68000,0.37513,35.15723,0.37513,3.51572,35.15723
0.70000,0.38607,36.23137,0.38607,3.62314,36.23137
0.72000,0.39695,37.30416,0.39695,3.73042,37.30416
0.74000,0.40800,38.37983,0.40800,3.83798,38.37983
0.76000,0.41905,39.44189,0.41905,3.94419,39.44189
0.78000,0.43004,40.49984,0.43004,4.04998,40.49984
0.80000,0.44092,41.57247,0.44092,4.15725,41.57247
0.82000,0.45192,42.62966,0.45192,4.26297,42.62966
0.84000,0.46308,43.68316,0.46308,4.36832,43.68316
0.86000,0.47419,44.75564,0.47419,4.47556,44.75564
0.88000,0.48524,45.81133,0.48524,4.58113,45.81133
0.90000,0.49606,46.85845,0.49606,4.68585,46.85845
0.92000,0.50700,47.89728,0.50700,4.78973,47.89728
0.94000,0.51805,48.91023,0.51805,4.89102,48.91023
0.96000,0.52915,49.94774,0.52915,4.99477,49.94774
0.98000,0.54020,50.98542,0.54020,5.09854,50.98542
1.00000,0.55108,52.01801,0.55108,5.20180,52.01801
1.02000,0.56196,53.02056,0.56196,5.30206,53.02056
1.04000,0.57301,54.02705,0.57301,5.40270,54.02705
1.06000,0.58412,55.03375,0.58412,5.50338,55.03375
1.08000,0.59517,56.03245,0.59517,5.60324,56.03245
1.10000,0.60599,57.01969,0.60599,5.70197,57.01969
1.12000,0.61693,58.01591,0.61693,5.80159,58.01591
1.14000,0.62798,58.99704,0.62798,5.89970,58.99704
1.16000,0.63914,59.98788,0.63914,5.99879,59.98788
1.18000,0.65019,60.97841,0.65019,6.09784,60.97841
1.20000,0.66107,61.93811,0.66107,6.19381,61.93811
1.22000,0.67190,62.90519,0.67190,6.29052,62.90519
1.24000,0.68283,63.85144,0.68283,6.38514,63.85144
1.26000,0.69400,64.80600,0.69400,6.48060,64.80600
1.28000,0.70516,65.77264,0.70516,6.57726,65.77264
1.30000,0.71610,66.73345,0.71610,6.67335,66.73345
1.32000,0.72698,67.67564,0.72698,6.76756,67.67564
1.34000,0.73791,68.60077,0.73791,6.86008,68.60077
1.36000,0.74896,69.52385,0.74896,6.95238,69.52385
1.38000,0.76018,70.46094,0.76018,7.04609,70.46094
1.40000,0.77123,71.41177,0.77123,7.14118,71.41177
1.42000,0.78206,72.34866,0.78206,7.23487,72.34866
1.44000,0.79294,73.25560,0.79294,7.32556,73.25560
1.46000,0.80399,74.16610,0.80399,7.41661,74.16610
1.48000,0.81515,75.08042,0.81515,7.50804,75.08042
1.50000,0.82614,75.99387,0.82614,7.59939,75.99387
1.52000,0.83697,76.89727,0.83697,7.68973,76.89727
1.54000,0.84790,77.79115,0.84790,7.77911,77.79115
1.56000,0.85895,78.67610,0.85895,7.86761,78.67610
1.58000,0.87012,79.57552,0.87012,7.95755,79.57552
1.60000,0.88117,80.46166,0.88117,8.04617,80.46166
1.62000,0.89205,81.34191,0.89205,8.13419,81.34191
1.64000,0.90298,82.21039,0.90298,8.22104,82.21039
1.66000,0.91398,83.07010,0.91398,8.30701,83.07010
1.68000,0.92503,83.91664,0.92503,8.39166,83.91664
1.70000,0.93613,84.75645,0.93613,8.47565,84.75645
1.72000,0.94713,85.60570,0.94713,8.56057,85.60570
1.74000,0.95801,86.42243,0.95801,8.64224,86.42243
1.76000,0.96900,87.18332,0.96900,8.71833,87.18332
1.78000,0.98005,87.82510,0.98005,8.78251,87.82510
1.80000,0.99116,88.07116,0.99116,8.80712,88.07116
1.82000,1.00209,87.98232,1.00209,8.79823,87.98232
1.84000,1.01297,88.37601,1.01297,8.83760,88.37601
1.86000,1.02397,89.17626,1.02397,8.91763,89.17626
1.88000,1.03507,90.09473,1.03507,9.00947,90.09473
1.90000,1.04612,91.01600,1.04612,9.10160,91.01600
1.92000,1.05712,91.91156,1.05712,9.19116,91.91156
1.94000,1.06800,92.77529,1.06800,9.27753,92.77529
1.96000,1.07905,93.62843,1.07905,9.36284,93.62843
1.98000,1.09004,94.48086,1.09004,9.44809,94.48086
2.00000,1.10115,95.32187,1.10115,9.53219,95.32187
2.02000,1.11214,96.17663,1.11214,9.61766,96.17663
2.04000,1.12296,97.00262,1.12296,9.70026,97.00262
2.06000,1.13396,97.83430,1.13396,9.78343,97.83430
2.08000,1.14506,98.66965,1.14506,9.86696,98.66965
2.10000,1.15611,99.49575,1.15611,9.94958,99.49575
2.12000,1.16711,100.33376,1.16711,10.03338,100.33376
2.14000,1.17799,101.15432,1.17799,10.11543,101.15432
2.16000,1.18887,101.97787,1.18887,10.19779,101.97787
2.18000,1.19992,102.79907,1.19992,10.27991,102.79907
2.20000,1.21108,103.61619,1.21108,10.36162,103.61619
2.22000,1.22213,104.44554,1.22213,10.44455,104.44554
2.24000,1.23301,105.27615,1.23301,10.52761,105.27615
2.26000,1.24395,106.09840,1.24395,10.60984,106.09840
2.28000,1.25500,106.92487,1.25500,10.69249,106.92487
2.30000,1.26616,107.74358,1.26616,10.77436,107.74358
2.32000,1.27715,108.58782,1.27715,10.85878,108.58782
2.34000,1.28803,109.40913,1.28803,10.94091,109.40913
2.36000,1.29891,110.20775,1.29891,11.02077,110.20775
2.38000,1.30996,111.03117,1.30996,11.10312,111.03117
2.40000,1.32113,111.86977,1.32113,11.18698,111.86977
2.42000,1.33218,112.71815,1.33218,11.27181,112.71815
2.44000,1.34311,113.53922,1.34311,11.35392,113.53922
2.46000,1.35394,114.35973,1.35394,11.43597,114.35973
2.48000,1.36493,115.19132,1.36493,11.51913,115.19132
2.50000,1.37604,115.99196,1.37604,11.59920,115.99196
2.52000,1.38720,116.83007,1.38720,11.68301,116.83007
2.54000,1.39814,117.70341,1.39814,11.77034,117.70341
2.56000,1.40890,118.54591,1.40890,11.85459,118.54591
2.58000,1.41990,119.36710,1.41990,11.93671,119.36710
2.60000,1.43100,120.20566,1.43100,12.02057,120.20566
2.62000,1.44217,121.06708,1.44217,12.10671,121.06708
2.64000,1.45316,121.91824,1.45316,12.19182,121.91824
2.66000,1.46398,122.77850,1.46398,12.27785,122.77850
2.68000,1.47498,123.63015,1.47498,12.36302,123.63015
2.70000,1.48603,124.46716,1.48603,12.44672,124.46716
2.72000,1.49719,125.33382,1.49719,12.53338,125.33382
2.74000,1.50818,126.20252,1.50818,12.62025,126.20252
2.76000,1.51912,127.07229,1.51912,12.70723,127.07229
2.78000,1.53000,127.90638,1.53000,12.79064,127.90638
2.80000,1.54105,128.72873,1.54105,12.87287,128.72873
2.82000,1.55210,129.58546,1.55210,12.95855,129.58546
2.84000,1.56315,130.45473,1.56315,13.04547,130.45473
2.86000,1.57409,131.35585,1.57409,13.13558,131.35585
2.88000,1.58502,132.26508,1.58502,13.22651,132.26508
2.90000,1.59602,133.14418,1.59602,13.31442,133.14418
2.92000,1.60712,134.05188,1.60712,13.40519,134.05188
2.94000,1.61812,134.95819,1.61812,13.49582,134.95819
2.96000,1.62900,135.87325,1.62900,13.58732,135.87325
